timestamp,device_id,vendor,device_type,interface,cpu,memory,in_octets,out_octets,errors,anomaly
2025-01-07 01:20:00,dev_6,Cisco,Switch,eth3,26.99,61.37,80073.13,73392.68,2,0
2025-01-07 01:25:00,dev_6,Cisco,Switch,eth3,43.47,44.52,72530.4,45774.86,1,0
2025-01-07 01:30:00,dev_6,Cisco,Switch,eth3,31.31,83.93,62363.13,64497.51,2,0
2025-01-07 01:35:00,dev_6,Cisco,Switch,eth3,37.19,50.46,67997.75,51238.29,1,0
2025-01-07 01:40:00,dev_6,Cisco,Switch,eth3,46.36,53.91,74054.83,77567.23,0,0
2025-01-07 01:45:00,dev_6,Cisco,Switch,eth3,28.54,57.95,72271.37,52886.66,1,0
2025-01-07 01:50:00,dev_6,Cisco,Switch,eth3,60.03,67.72,73052.31,64628.33,2,0
2025-01-07 01:55:00,dev_6,Cisco,Switch,eth3,42.52,83.32,60564.78,54419.78,0,0
2025-01-07 02:00:00,dev_6,Cisco,Switch,eth3,36.82,53.76,62226.88,67884.96,2,0
2025-01-07 02:05:00,dev_6,Cisco,Switch,eth3,52.69,68.26,52669.1,59030.24,0,0
2025-01-07 02:10:00,dev_6,Cisco,Switch,eth3,35.0,32.77,68819.54,56283.26,1,0
2025-01-07 02:15:00,dev_6,Cisco,Switch,eth3,21.45,80.41,81215.79,72776.55,2,0
2025-01-07 02:20:00,dev_6,Cisco,Switch,eth3,29.42,48.92,80176.89,78355.62,1,0
2025-01-07 02:25:00,dev_6,Cisco,Switch,eth3,38.35,71.12,53667.77,55385.59,3,0
2025-01-07 02:30:00,dev_6,Cisco,Switch,eth3,26.09,55.99,73102.92,57203.52,2,0
2025-01-07 02:35:00,dev_6,Cisco,Switch,eth3,34.52,84.48,72892.88,53569.2,3,0
2025-01-07 02:40:00,dev_6,Cisco,Switch,eth3,41.81,65.39,81554.01,67282.98,0,0
2025-01-07 02:45:00,dev_6,Cisco,Switch,eth3,43.7,29.96,81867.58,52527.6,3,0
2025-01-07 02:50:00,dev_6,Cisco,Switch,eth3,38.72,75.25,54284.46,64160.72,1,0
2025-01-07 02:55:00,dev_6,Cisco,Switch,eth3,38.07,52.63,56583.94,50451.82,2,0
2025-01-07 03:00:00,dev_6,Cisco,Switch,eth3,38.39,47.65,87074.22,53768.14,1,0
2025-01-07 03:05:00,dev_6,Cisco,Switch,eth3,54.93,64.33,77748.83,69768.99,1,0
2025-01-07 03:10:00,dev_6,Cisco,Switch,eth3,36.83,59.05,63029.06,74993.63,1,0
2025-01-07 03:15:00,dev_6,Cisco,Switch,eth3,48.88,75.76,87583.51,53339.46,1,0
2025-01-07 03:20:00,dev_6,Cisco,Switch,eth3,59.02,54.04,88424.91,58649.08,0,0
2025-01-07 03:25:00,dev_6,Cisco,Switch,eth3,33.23,99.24,78894.39,69741.78,3,0
2025-01-07 03:30:00,dev_6,Cisco,Switch,eth3,50.05,57.92,65218.27,68727.19,1,0
2025-01-07 03:35:00,dev_6,Cisco,Switch,eth3,43.03,71.66,60445.19,56862.88,3,0
2025-01-07 03:40:00,dev_6,Cisco,Switch,eth3,46.72,62.51,91263.74,75061.95,1,0
2025-01-07 03:45:00,dev_6,Cisco,Switch,eth3,60.02,60.22,86285.89,78207.65,1,0
2025-01-07 03:50:00,dev_6,Cisco,Switch,eth3,56.39,54.24,88767.81,63646.69,2,0
2025-01-07 03:55:00,dev_6,Cisco,Switch,eth3,39.34,80.15,85689.93,78855.04,2,0
2025-01-07 04:00:00,dev_6,Cisco,Switch,eth3,46.18,80.98,65198.75,55109.42,1,0
2025-01-07 04:05:00,dev_6,Cisco,Switch,eth3,60.23,70.87,74513.7,69133.53,0,0
2025-01-07 04:10:00,dev_6,Cisco,Switch,eth3,30.28,70.56,58424.27,59397.2,1,0
2025-01-07 04:15:00,dev_6,Cisco,Switch,eth3,54.34,76.52,91078.48,74036.74,1,0
2025-01-07 04:20:00,dev_6,Cisco,Switch,eth3,33.27,68.28,66984.97,56157.92,1,0
2025-01-07 04:25:00,dev_6,Cisco,Switch,eth3,40.63,64.54,83447.96,69021.24,0,0
2025-01-07 04:30:00,dev_6,Cisco,Switch,eth3,53.87,72.49,62165.83,65596.93,0,0
2025-01-07 04:35:00,dev_6,Cisco,Switch,eth3,44.45,50.29,91017.11,75466.03,4,0
2025-01-07 04:40:00,dev_6,Cisco,Switch,eth3,36.71,40.61,69417.2,64062.25,2,0
2025-01-07 04:45:00,dev_6,Cisco,Switch,eth3,40.35,79.4,73855.48,73702.82,1,0
2025-01-07 04:50:00,dev_6,Cisco,Switch,eth3,53.53,66.41,82911.31,62887.72,1,0
2025-01-07 04:55:00,dev_6,Cisco,Switch,eth3,36.8,77.12,73389.63,94178.12,1,0
2025-01-07 05:00:00,dev_6,Cisco,Switch,eth3,42.71,93.16,85596.17,75552.8,0,0
2025-01-07 05:05:00,dev_6,Cisco,Switch,eth3,47.6,51.65,102325.87,84762.1,2,0
2025-01-07 05:10:00,dev_6,Cisco,Switch,eth3,23.0,84.52,61602.67,77129.97,1,0
2025-01-07 05:15:00,dev_6,Cisco,Switch,eth3,40.85,83.72,81085.11,82778.72,2,0
2025-01-07 05:20:00,dev_6,Cisco,Switch,eth3,41.16,39.97,90215.75,89934.37,1,0
2025-01-07 05:25:00,dev_6,Cisco,Switch,eth3,30.12,60.35,71607.75,67714.59,0,0
2025-01-07 05:30:00,dev_6,Cisco,Switch,eth3,52.54,63.99,85758.47,95072.82,0,0
2025-01-07 05:35:00,dev_6,Cisco,Switch,eth3,59.81,48.15,87335.89,83498.23,1,0
2025-01-07 05:40:00,dev_6,Cisco,Switch,eth3,22.83,61.98,77773.55,61404.03,1,0
2025-01-07 05:45:00,dev_6,Cisco,Switch,eth3,26.32,60.36,73690.55,68849.88,0,0
2025-01-07 05:50:00,dev_6,Cisco,Switch,eth3,41.63,49.78,89939.97,54685.75,0,0
2025-01-07 05:55:00,dev_6,Cisco,Switch,eth3,47.4,85.01,78804.17,60373.67,2,0
2025-01-07 06:00:00,dev_6,Cisco,Switch,eth3,31.68,68.31,65030.53,64690.24,0,0
2025-01-07 06:05:00,dev_6,Cisco,Switch,eth3,27.45,31.23,84935.63,79897.36,2,0
2025-01-07 06:10:00,dev_6,Cisco,Switch,eth3,36.5,65.57,94908.11,71602.72,0,0
2025-01-07 06:15:00,dev_6,Cisco,Switch,eth3,37.88,70.36,58953.14,67309.59,0,0
2025-01-07 06:20:00,dev_6,Cisco,Switch,eth3,32.76,87.28,80903.7,59255.01,0,0
2025-01-07 06:25:00,dev_6,Cisco,Switch,eth3,44.63,57.35,76021.93,82604.86,2,0
2025-01-07 06:30:00,dev_6,Cisco,Switch,eth3,37.69,61.83,93397.05,78757.83,2,0
2025-01-07 06:35:00,dev_6,Cisco,Switch,eth3,38.46,55.81,88365.84,58007.16,0,0
2025-01-07 06:40:00,dev_6,Cisco,Switch,eth3,28.74,46.6,74260.83,61361.09,1,0
2025-01-07 06:45:00,dev_6,Cisco,Switch,eth3,61.66,53.97,85827.21,78743.07,3,0
2025-01-07 06:50:00,dev_6,Cisco,Switch,eth3,21.65,60.5,77083.57,75387.7,2,0
2025-01-07 06:55:00,dev_6,Cisco,Switch,eth3,41.56,57.13,79033.45,69177.07,0,0
2025-01-07 07:00:00,dev_6,Cisco,Switch,eth3,29.73,38.19,79822.23,69060.3,0,0
2025-01-07 07:05:00,dev_6,Cisco,Switch,eth3,35.98,42.99,81747.5,76556.11,0,0
2025-01-07 07:10:00,dev_6,Cisco,Switch,eth3,47.07,100.0,87514.8,53964.38,1,0
2025-01-07 07:15:00,dev_6,Cisco,Switch,eth3,39.54,36.31,86960.16,61288.51,0,0
2025-01-07 07:20:00,dev_6,Cisco,Switch,eth3,5.97,69.15,61899.54,60342.92,0,0
2025-01-07 07:25:00,dev_6,Cisco,Switch,eth3,64.99,64.09,73343.76,67962.99,1,0
2025-01-07 07:30:00,dev_6,Cisco,Switch,eth3,31.66,64.12,77214.95,73511.8,2,0
2025-01-07 07:35:00,dev_6,Cisco,Switch,eth3,31.32,56.56,66557.83,67333.07,1,0
2025-01-07 07:40:00,dev_6,Cisco,Switch,eth3,33.01,60.0,87230.37,69304.09,2,0
2025-01-07 07:45:00,dev_6,Cisco,Switch,eth3,32.75,50.47,66404.91,80260.29,0,0
2025-01-07 07:50:00,dev_6,Cisco,Switch,eth3,46.06,30.47,73175.84,79132.14,2,0
2025-01-07 07:55:00,dev_6,Cisco,Switch,eth3,43.02,51.89,70579.23,69994.09,1,0
2025-01-07 08:00:00,dev_6,Cisco,Switch,eth3,36.11,58.34,63684.31,69866.43,0,0
2025-01-07 08:05:00,dev_6,Cisco,Switch,eth3,40.35,48.72,60295.0,49941.71,2,0
2025-01-07 08:10:00,dev_6,Cisco,Switch,eth3,37.27,75.75,80707.49,58288.16,1,0
2025-01-07 08:15:00,dev_6,Cisco,Switch,eth3,39.88,60.64,67091.96,57154.36,1,0
2025-01-07 08:20:00,dev_6,Cisco,Switch,eth3,39.43,62.36,73907.06,56608.49,1,0
2025-01-07 08:25:00,dev_6,Cisco,Switch,eth3,51.35,81.11,69856.51,48481.71,4,0
2025-01-07 08:30:00,dev_6,Cisco,Switch,eth3,59.4,82.42,77279.15,73885.1,0,0
2025-01-07 08:35:00,dev_6,Cisco,Switch,eth3,34.97,69.66,58475.15,44893.27,1,0
2025-01-07 08:40:00,dev_6,Cisco,Switch,eth3,24.8,73.79,77837.53,63924.06,2,0
2025-01-07 08:45:00,dev_6,Cisco,Switch,eth3,28.51,82.39,56425.96,59855.12,2,0
2025-01-07 08:50:00,dev_6,Cisco,Switch,eth3,46.79,25.66,80243.82,57568.74,0,0
2025-01-07 08:55:00,dev_6,Cisco,Switch,eth3,45.41,41.71,64353.89,56009.57,2,0
2025-01-07 09:00:00,dev_6,Cisco,Switch,eth3,49.25,75.75,60668.56,63772.88,0,0
2025-01-07 09:05:00,dev_6,Cisco,Switch,eth3,41.9,73.52,59475.44,79371.64,1,0
2025-01-07 09:10:00,dev_6,Cisco,Switch,eth3,36.33,19.33,66545.23,48243.51,1,0
2025-01-07 09:15:00,dev_6,Cisco,Switch,eth3,21.94,54.77,81687.21,78141.29,2,0
2025-01-07 09:20:00,dev_6,Cisco,Switch,eth3,41.5,46.04,54660.94,72620.13,0,0
2025-01-07 09:25:00,dev_6,Cisco,Switch,eth3,44.05,32.29,66369.49,71234.66,3,0
2025-01-07 09:30:00,dev_6,Cisco,Switch,eth3,31.52,74.92,62778.04,60643.86,1,0
2025-01-07 09:35:00,dev_6,Cisco,Switch,eth3,29.75,59.12,69856.82,68662.91,1,0
2025-01-07 09:40:00,dev_6,Cisco,Switch,eth3,34.72,43.72,74573.88,64277.3,1,0
2025-01-07 09:45:00,dev_6,Cisco,Switch,eth3,35.74,69.03,57796.9,59526.35,2,0
2025-01-07 09:50:00,dev_6,Cisco,Switch,eth3,49.54,27.27,67479.17,57782.84,2,0
2025-01-07 09:55:00,dev_6,Cisco,Switch,eth3,48.28,63.34,58897.01,55668.02,1,0
2025-01-07 10:00:00,dev_6,Cisco,Switch,eth3,51.05,39.32,70842.38,47974.18,1,0
2025-01-07 10:05:00,dev_6,Cisco,Switch,eth3,36.47,45.99,53229.43,43440.96,2,0
2025-01-07 10:10:00,dev_6,Cisco,Switch,eth3,49.26,58.85,63031.72,76562.11,0,0
2025-01-07 10:15:00,dev_6,Cisco,Switch,eth3,48.88,48.32,51462.86,65895.48,0,0
2025-01-07 10:20:00,dev_6,Cisco,Switch,eth3,28.02,52.59,68624.73,68884.98,1,0
2025-01-07 10:25:00,dev_6,Cisco,Switch,eth3,38.64,62.21,64033.87,41309.17,0,0
2025-01-07 10:30:00,dev_6,Cisco,Switch,eth3,32.04,83.16,48450.75,42468.85,0,0
2025-01-07 10:35:00,dev_6,Cisco,Switch,eth3,34.62,56.72,58562.18,44294.49,0,0
2025-01-07 10:40:00,dev_6,Cisco,Switch,eth3,52.88,53.89,64321.55,46183.35,3,0
2025-01-07 10:45:00,dev_6,Cisco,Switch,eth3,39.8,47.32,72320.51,49172.05,2,0
2025-01-07 10:50:00,dev_6,Cisco,Switch,eth3,31.45,48.96,61337.1,47060.84,0,0
2025-01-07 10:55:00,dev_6,Cisco,Switch,eth3,32.23,66.48,63404.54,48890.42,0,0
2025-01-07 11:00:00,dev_6,Cisco,Switch,eth3,30.5,69.57,58366.94,57883.25,2,0
2025-01-07 11:05:00,dev_6,Cisco,Switch,eth3,34.05,44.67,44040.47,46870.31,1,0
2025-01-07 11:10:00,dev_6,Cisco,Switch,eth3,41.14,62.23,49302.97,57275.53,4,0
2025-01-07 11:15:00,dev_6,Cisco,Switch,eth3,42.58,29.29,46541.53,52385.81,1,0
2025-01-07 11:20:00,dev_6,Cisco,Switch,eth3,36.18,77.86,60459.65,64911.21,0,0
2025-01-07 11:25:00,dev_6,Cisco,Switch,eth3,45.78,51.56,61943.52,39995.27,2,0
2025-01-07 11:30:00,dev_6,Cisco,Switch,eth3,33.68,44.84,48850.48,39537.12,0,0
2025-01-07 11:35:00,dev_6,Cisco,Switch,eth3,31.88,56.17,62292.97,41621.96,0,0
2025-01-07 11:40:00,dev_6,Cisco,Switch,eth3,30.61,42.33,52275.97,49053.27,0,0
2025-01-07 11:45:00,dev_6,Cisco,Switch,eth3,47.79,61.06,61163.91,48848.61,2,0
2025-01-07 11:50:00,dev_6,Cisco,Switch,eth3,37.17,55.76,60569.32,59955.81,3,0
2025-01-07 11:55:00,dev_6,Cisco,Switch,eth3,38.57,64.84,58227.96,38543.69,0,0
2025-01-07 12:00:00,dev_6,Cisco,Switch,eth3,46.63,66.73,63337.39,40223.7,0,0
2025-01-07 12:05:00,dev_6,Cisco,Switch,eth3,44.12,51.75,41320.11,33019.74,2,0
2025-01-07 12:10:00,dev_6,Cisco,Switch,eth3,22.76,54.19,40342.59,34992.31,2,0
2025-01-07 12:15:00,dev_6,Cisco,Switch,eth3,27.78,52.77,40088.56,42764.4,1,0
2025-01-07 12:20:00,dev_6,Cisco,Switch,eth3,31.32,64.81,36806.3,30387.01,1,0
2025-01-07 12:25:00,dev_6,Cisco,Switch,eth3,41.73,72.81,50327.66,36538.31,2,0
2025-01-07 12:30:00,dev_6,Cisco,Switch,eth3,51.4,63.3,51334.02,43381.99,0,0
2025-01-07 12:35:00,dev_6,Cisco,Switch,eth3,45.7,43.14,44925.46,36046.27,0,0
2025-01-07 12:40:00,dev_6,Cisco,Switch,eth3,61.84,47.18,46255.94,41251.72,1,0
2025-01-07 12:45:00,dev_6,Cisco,Switch,eth3,46.2,43.22,53001.55,52357.02,2,0
2025-01-07 12:50:00,dev_6,Cisco,Switch,eth3,48.72,67.5,38162.15,47501.48,0,0
2025-01-07 12:55:00,dev_6,Cisco,Switch,eth3,30.71,69.34,37124.36,37611.87,1,0
2025-01-07 13:00:00,dev_6,Cisco,Switch,eth3,32.98,51.31,39653.7,43873.82,4,0
2025-01-07 13:05:00,dev_6,Cisco,Switch,eth3,56.5,45.14,36977.39,37388.38,3,0
2025-01-07 13:10:00,dev_6,Cisco,Switch,eth3,63.27,62.62,41877.93,46997.65,1,0
2025-01-07 13:15:00,dev_6,Cisco,Switch,eth3,42.54,61.96,43251.21,29055.75,0,0
2025-01-07 13:20:00,dev_6,Cisco,Switch,eth3,53.06,74.48,37610.69,31201.58,2,0
2025-01-07 13:25:00,dev_6,Cisco,Switch,eth3,30.46,46.2,33062.99,29651.31,0,0
2025-01-07 13:30:00,dev_6,Cisco,Switch,eth3,31.65,60.8,32341.43,33280.63,0,0
2025-01-07 13:35:00,dev_6,Cisco,Switch,eth3,50.02,57.56,36691.64,35074.26,0,0
2025-01-07 13:40:00,dev_6,Cisco,Switch,eth3,33.84,44.82,43550.29,32221.15,2,0
2025-01-07 13:45:00,dev_6,Cisco,Switch,eth3,34.81,70.73,36151.08,30393.32,1,0
2025-01-07 13:50:00,dev_6,Cisco,Switch,eth3,26.94,91.67,46303.39,38475.21,1,0
2025-01-07 13:55:00,dev_6,Cisco,Switch,eth3,26.86,52.47,44187.68,39787.36,0,0
2025-01-07 14:00:00,dev_6,Cisco,Switch,eth3,48.77,64.56,45182.64,33038.12,0,0
2025-01-07 14:05:00,dev_6,Cisco,Switch,eth3,39.11,62.46,47212.6,35555.95,1,0
2025-01-07 14:10:00,dev_6,Cisco,Switch,eth3,52.95,75.16,26606.69,25523.2,2,0
2025-01-07 14:15:00,dev_6,Cisco,Switch,eth3,48.79,52.6,38553.83,28794.51,0,0
2025-01-07 14:20:00,dev_6,Cisco,Switch,eth3,34.91,61.38,33798.54,39255.88,0,0
2025-01-07 14:25:00,dev_6,Cisco,Switch,eth3,32.46,49.22,28651.42,21988.19,4,0
2025-01-07 14:30:00,dev_6,Cisco,Switch,eth3,51.65,62.04,29061.32,26335.82,2,0
2025-01-07 14:35:00,dev_6,Cisco,Switch,eth3,24.79,40.09,32260.69,28074.46,2,0
2025-01-07 14:40:00,dev_6,Cisco,Switch,eth3,27.18,54.11,29562.09,24810.93,2,0
2025-01-07 14:45:00,dev_6,Cisco,Switch,eth3,26.48,45.66,23872.34,23363.09,2,0
2025-01-07 14:50:00,dev_6,Cisco,Switch,eth3,27.92,73.43,34463.44,29137.94,2,0
2025-01-07 14:55:00,dev_6,Cisco,Switch,eth3,40.31,46.73,37383.66,36783.33,2,0
2025-01-07 15:00:00,dev_6,Cisco,Switch,eth3,27.28,65.58,33214.47,30228.98,1,0
2025-01-07 15:05:00,dev_6,Cisco,Switch,eth3,45.26,51.93,40763.99,38544.72,1,0
2025-01-07 15:10:00,dev_6,Cisco,Switch,eth3,27.34,56.54,27828.95,25568.79,3,0
2025-01-07 15:15:00,dev_6,Cisco,Switch,eth3,53.75,49.7,22734.51,23756.6,1,0
2025-01-07 15:20:00,dev_6,Cisco,Switch,eth3,38.09,76.3,20626.1,22092.15,1,0
2025-01-07 15:25:00,dev_6,Cisco,Switch,eth3,20.6,55.7,34035.72,36112.62,0,0
2025-01-07 15:30:00,dev_6,Cisco,Switch,eth3,44.36,69.88,18229.47,17602.56,2,0
2025-01-07 15:35:00,dev_6,Cisco,Switch,eth3,39.87,62.41,27480.42,26029.56,1,0
2025-01-07 15:40:00,dev_6,Cisco,Switch,eth3,29.58,50.29,16174.85,16584.82,0,0
2025-01-07 15:45:00,dev_6,Cisco,Switch,eth3,47.62,62.4,28039.78,23832.52,1,0
2025-01-07 15:50:00,dev_6,Cisco,Switch,eth3,32.94,48.11,29744.77,29197.04,0,0
2025-01-07 15:55:00,dev_6,Cisco,Switch,eth3,42.53,44.36,36636.5,30587.64,2,0
2025-01-07 16:00:00,dev_6,Cisco,Switch,eth3,35.45,75.24,18579.41,19557.82,1,0
2025-01-07 16:05:00,dev_6,Cisco,Switch,eth3,54.9,66.03,19218.31,24829.94,2,0
2025-01-07 16:10:00,dev_6,Cisco,Switch,eth3,27.75,60.82,18376.22,13518.26,1,0
2025-01-07 16:15:00,dev_6,Cisco,Switch,eth3,25.97,70.19,25245.94,23259.4,0,0
2025-01-07 16:20:00,dev_6,Cisco,Switch,eth3,47.89,82.68,21438.16,16917.64,1,0
2025-01-07 16:25:00,dev_6,Cisco,Switch,eth3,38.95,95.46,15486.43,14552.89,1,0
2025-01-07 16:30:00,dev_6,Cisco,Switch,eth3,18.67,79.85,41066.03,30066.02,1,0
2025-01-07 16:35:00,dev_6,Cisco,Switch,eth3,40.93,40.82,18997.88,14465.09,1,0
2025-01-07 16:40:00,dev_6,Cisco,Switch,eth3,24.46,50.69,23730.51,26092.35,0,0
2025-01-07 16:45:00,dev_6,Cisco,Switch,eth3,29.72,47.39,19249.98,14488.9,1,0
2025-01-07 16:50:00,dev_6,Cisco,Switch,eth3,28.49,66.15,32705.38,36999.77,1,0
2025-01-07 16:55:00,dev_6,Cisco,Switch,eth3,37.04,57.2,19512.04,19094.72,1,0
2025-01-07 17:00:00,dev_6,Cisco,Switch,eth3,51.18,54.12,19154.58,16277.09,1,0
2025-01-07 17:05:00,dev_6,Cisco,Switch,eth3,57.44,49.88,13373.51,13789.3,1,0
2025-01-07 17:10:00,dev_6,Cisco,Switch,eth3,55.2,47.04,22254.77,25773.58,1,0
2025-01-07 17:15:00,dev_6,Cisco,Switch,eth3,36.31,48.62,29162.08,29046.19,2,0
2025-01-07 17:20:00,dev_6,Cisco,Switch,eth3,39.71,64.7,20566.83,21278.82,2,0
2025-01-07 17:25:00,dev_6,Cisco,Switch,eth3,26.94,40.72,16864.06,11173.74,0,0
2025-01-07 17:30:00,dev_6,Cisco,Switch,eth3,28.36,66.9,18216.21,18885.97,0,0
2025-01-07 17:35:00,dev_6,Cisco,Switch,eth3,21.29,62.53,24133.21,18473.0,3,0
2025-01-07 17:40:00,dev_6,Cisco,Switch,eth3,27.21,43.61,21822.68,18968.79,1,0
2025-01-07 17:45:00,dev_6,Cisco,Switch,eth3,45.64,80.34,18260.65,15496.76,2,0
2025-01-07 17:50:00,dev_6,Cisco,Switch,eth3,35.41,41.7,24026.71,20441.84,1,0
2025-01-07 17:55:00,dev_6,Cisco,Switch,eth3,31.49,70.3,22228.58,18762.71,0,0
2025-01-07 18:00:00,dev_6,Cisco,Switch,eth3,60.99,82.69,24707.11,24267.79,2,0
2025-01-07 18:05:00,dev_6,Cisco,Switch,eth3,21.56,71.33,18283.81,17272.48,0,0
2025-01-07 18:10:00,dev_6,Cisco,Switch,eth3,36.22,51.96,18429.82,21206.73,1,0
2025-01-07 18:15:00,dev_6,Cisco,Switch,eth3,35.4,74.82,21494.8,16920.75,0,0
2025-01-07 18:20:00,dev_6,Cisco,Switch,eth3,32.17,43.54,14754.45,18701.7,1,0
2025-01-07 18:25:00,dev_6,Cisco,Switch,eth3,46.69,72.41,14681.49,13867.9,0,0
2025-01-07 18:30:00,dev_6,Cisco,Switch,eth3,33.81,76.51,18635.74,20320.34,0,0
2025-01-07 18:35:00,dev_6,Cisco,Switch,eth3,20.96,34.21,26410.86,21756.39,4,0
2025-01-07 18:40:00,dev_6,Cisco,Switch,eth3,31.79,61.84,24073.67,20515.67,2,0
2025-01-07 18:45:00,dev_6,Cisco,Switch,eth3,28.65,69.43,23196.26,16768.23,0,0
2025-01-07 18:50:00,dev_6,Cisco,Switch,eth3,33.07,57.05,16067.05,12181.29,2,0
2025-01-07 18:55:00,dev_6,Cisco,Switch,eth3,55.87,79.48,32819.89,28170.26,2,0
2025-01-07 19:00:00,dev_6,Cisco,Switch,eth3,34.1,67.15,18648.08,21080.7,1,0
2025-01-07 19:05:00,dev_6,Cisco,Switch,eth3,45.66,53.93,27725.8,23641.98,1,0
2025-01-07 19:10:00,dev_6,Cisco,Switch,eth3,29.52,51.3,23647.71,24763.43,1,0
2025-01-07 19:15:00,dev_6,Cisco,Switch,eth3,26.35,75.54,23276.92,22444.25,0,0
2025-01-07 19:20:00,dev_6,Cisco,Switch,eth3,34.31,78.65,25622.52,19560.51,0,0
2025-01-07 19:25:00,dev_6,Cisco,Switch,eth3,45.37,60.08,15645.81,15795.83,1,0
2025-01-07 19:30:00,dev_6,Cisco,Switch,eth3,49.36,72.77,27102.67,23593.73,3,0
2025-01-07 19:35:00,dev_6,Cisco,Switch,eth3,59.17,63.72,10853.4,8668.79,0,0
2025-01-07 19:40:00,dev_6,Cisco,Switch,eth3,36.07,30.61,23743.33,26654.19,0,0
2025-01-07 19:45:00,dev_6,Cisco,Switch,eth3,50.02,63.61,25393.76,20272.46,1,0
2025-01-07 19:50:00,dev_6,Cisco,Switch,eth3,44.55,46.71,18625.99,15882.42,1,0
2025-01-07 19:55:00,dev_6,Cisco,Switch,eth3,39.95,48.95,21954.19,19467.72,0,0
2025-01-07 20:00:00,dev_6,Cisco,Switch,eth3,60.66,74.79,12659.96,10857.94,1,0
2025-01-07 20:05:00,dev_6,Cisco,Switch,eth3,45.72,71.5,31793.51,25293.47,0,0
2025-01-07 20:10:00,dev_6,Cisco,Switch,eth3,43.01,67.17,20955.15,22169.21,0,0
2025-01-07 20:15:00,dev_6,Cisco,Switch,eth3,2.62,53.65,1449.46,70407.46,10,1
2025-01-07 20:20:00,dev_6,Cisco,Switch,eth3,51.85,50.21,30502.16,28276.67,3,0
2025-01-07 20:25:00,dev_6,Cisco,Switch,eth3,35.97,40.35,19299.37,17607.23,3,0
2025-01-07 20:30:00,dev_6,Cisco,Switch,eth3,36.39,74.7,26029.72,28430.11,2,0
2025-01-07 20:35:00,dev_6,Cisco,Switch,eth3,43.89,44.87,34006.74,25066.7,1,0
2025-01-07 20:40:00,dev_6,Cisco,Switch,eth3,45.02,59.92,20971.2,17286.12,1,0
2025-01-07 20:45:00,dev_6,Cisco,Switch,eth3,40.75,73.39,26401.48,23847.06,1,0
2025-01-07 20:50:00,dev_6,Cisco,Switch,eth3,55.69,57.13,23456.98,24260.43,0,0
2025-01-07 20:55:00,dev_6,Cisco,Switch,eth3,43.8,76.0,20968.84,22344.46,2,0
2025-01-07 21:00:00,dev_6,Cisco,Switch,eth3,44.65,51.73,35840.4,23949.0,0,0
2025-01-07 21:05:00,dev_6,Cisco,Switch,eth3,49.44,70.95,31164.69,26492.11,1,0
2025-01-07 21:10:00,dev_6,Cisco,Switch,eth3,47.69,69.53,33558.21,39934.79,0,0
2025-01-07 21:15:00,dev_6,Cisco,Switch,eth3,35.43,42.84,26592.67,27128.47,0,0
2025-01-07 21:20:00,dev_6,Cisco,Switch,eth3,35.03,58.55,27556.31,23951.16,0,0
2025-01-07 21:25:00,dev_6,Cisco,Switch,eth3,55.8,93.2,40727.85,38390.78,0,0
2025-01-07 21:30:00,dev_6,Cisco,Switch,eth3,49.47,49.22,34239.65,32092.59,0,0
2025-01-07 21:35:00,dev_6,Cisco,Switch,eth3,59.35,54.93,29664.92,24307.74,1,0
2025-01-07 21:40:00,dev_6,Cisco,Switch,eth3,44.91,73.92,36092.85,29802.61,0,0
2025-01-07 21:45:00,dev_6,Cisco,Switch,eth3,61.67,45.61,18564.58,21908.84,0,0
2025-01-07 21:50:00,dev_6,Cisco,Switch,eth3,21.0,41.85,40303.21,29118.58,0,0
2025-01-07 21:55:00,dev_6,Cisco,Switch,eth3,20.62,58.61,32021.41,30358.27,1,0
2025-01-07 22:00:00,dev_6,Cisco,Switch,eth3,34.13,63.23,42244.46,38250.32,0,0
2025-01-07 22:05:00,dev_6,Cisco,Switch,eth3,42.93,41.3,43997.58,36501.88,2,0
2025-01-07 22:10:00,dev_6,Cisco,Switch,eth3,33.55,52.69,44068.08,32525.96,0,0
2025-01-07 22:15:00,dev_6,Cisco,Switch,eth3,42.47,94.04,41679.37,31863.57,0,0
2025-01-07 22:20:00,dev_6,Cisco,Switch,eth3,26.26,55.15,36737.95,40328.33,1,0
2025-01-07 22:25:00,dev_6,Cisco,Switch,eth3,34.24,54.45,41076.72,27908.72,2,0
2025-01-07 22:30:00,dev_6,Cisco,Switch,eth3,40.04,63.19,48119.5,33564.93,1,0
2025-01-07 22:35:00,dev_6,Cisco,Switch,eth3,51.27,81.87,50166.15,41416.5,0,0
2025-01-01 00:00:00,dev_7,Fortigate,Firewall,eth0,40.82,50.82,52272.13,51746.48,2,0
2025-01-01 00:05:00,dev_7,Fortigate,Firewall,eth0,49.9,53.14,53902.61,49212.75,0,0
2025-01-01 00:10:00,dev_7,Fortigate,Firewall,eth0,30.15,42.87,45165.03,35756.01,1,0
2025-01-01 00:15:00,dev_7,Fortigate,Firewall,eth0,47.5,50.8,47579.22,31464.34,0,0
2025-01-01 00:20:00,dev_7,Fortigate,Firewall,eth0,39.42,65.05,45083.59,52607.22,2,0
2025-01-01 00:25:00,dev_7,Fortigate,Firewall,eth0,35.12,24.28,61483.07,54387.67,0,0
2025-01-01 00:30:00,dev_7,Fortigate,Firewall,eth0,58.97,65.62,41660.83,37110.1,2,0
