timestamp,device_id,device_category,vendor,phase_count,rated_capacity_va,nominal_voltage_v,rated_battery_v,input_voltage_v,output_voltage_v,input_current_a,output_current_a,output_load_pct,input_frequency_hz,output_frequency_hz,output_power_w,bypass_flag,battery_current_a,battery_voltage_v,battery_charge_pct,runtime_remaining_min,battery_temperature_c,anomaly
2025-01-06 12:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.31,230.74,13.368,13.286,29.12,50.023,50.016,2912.2,0.0,0.877,125.083,97.2,65.9,27.4,0
2025-01-06 12:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.74,228.83,16.238,16.444,35.75,50.023,50.01,3574.7,0.0,0.669,125.089,97.22,53.7,28.05,0
2025-01-06 12:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.65,231.72,12.556,12.444,27.39,50.016,49.968,2739.4,0.0,0.838,125.088,97.22,70.1,27.14,0
2025-01-06 12:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.91,231.74,14.613,14.498,31.92,50.028,50.018,3191.8,0.0,0.824,125.113,97.32,60.2,27.94,0
2025-01-06 12:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.82,230.18,17.517,17.566,38.41,49.973,50.018,3841.2,0.0,0.8,125.086,97.21,50.0,28.14,0
2025-01-06 12:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.97,230.0,18.898,18.896,41.29,49.994,50.015,4128.8,0.0,0.813,125.088,97.22,46.5,27.05,0
2025-01-06 13:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.93,230.05,14.601,14.594,31.89,50.035,49.998,3189.3,0.0,0.79,125.091,97.23,60.2,28.44,0
2025-01-06 13:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.5,229.28,22.217,22.336,48.65,50.005,50.04,4865.0,0.0,0.859,125.075,97.17,39.4,28.68,0
2025-01-06 13:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.43,230.63,17.9,17.806,39.01,50.021,50.002,3901.4,0.0,0.751,125.09,97.23,49.2,27.4,0
2025-01-06 13:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.31,230.86,16.525,16.486,36.16,49.991,50.006,3615.6,0.0,0.833,125.108,97.3,53.1,27.89,0
2025-01-06 13:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.29,229.87,20.212,20.073,43.84,49.988,49.983,4383.5,0.0,0.704,125.099,97.26,43.8,28.35,0
2025-01-06 13:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.54,230.72,18.445,18.511,40.57,49.959,49.989,4057.2,0.0,0.738,125.081,97.19,47.3,28.05,0
2025-01-06 13:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.96,230.11,20.633,20.53,44.88,49.996,49.995,4487.9,0.0,0.867,125.06,97.11,42.7,28.19,0
2025-01-06 13:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.14,229.84,18.79,18.815,41.08,49.988,50.051,4108.1,0.0,0.815,125.049,97.07,46.7,28.15,0
2025-01-06 13:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.67,231.55,18.985,18.914,41.6,49.997,50.007,4160.4,0.0,0.819,125.044,97.05,46.1,29.18,0
2025-01-06 13:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.56,229.49,21.079,21.177,46.17,49.999,49.999,4617.0,0.0,0.775,125.052,97.08,41.5,28.77,0
2025-01-06 13:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.06,230.87,19.855,19.699,43.2,49.999,49.995,4320.5,0.0,0.745,125.053,97.08,44.4,28.98,0
2025-01-06 13:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.62,229.6,22.104,22.202,48.43,49.994,49.995,4842.8,0.0,0.759,125.041,97.04,39.6,28.75,0
2025-01-06 14:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.57,230.04,17.154,17.194,37.58,50.03,50.012,3757.5,0.0,0.838,125.064,97.13,51.0,28.13,0
2025-01-06 14:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.4,227.68,20.21,20.451,44.24,49.997,49.975,4423.5,0.0,0.86,125.044,97.05,43.3,28.27,0
2025-01-06 14:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.93,230.59,19.223,19.251,42.17,49.994,50.035,4217.2,0.0,0.829,125.035,97.02,45.4,28.53,0
2025-01-06 14:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.39,230.8,24.628,24.477,53.67,49.98,50.022,5366.8,0.0,0.757,125.02,96.96,35.7,28.94,0
2025-01-06 14:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.13,228.39,23.437,23.718,51.46,49.987,50.053,5146.1,0.0,0.897,125.033,97.01,37.2,28.82,0
2025-01-06 14:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.13,230.03,24.505,24.621,53.81,49.991,49.988,5380.5,0.0,0.827,125.031,97.0,35.6,29.81,0
2025-01-06 14:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.95,229.42,24.671,24.621,53.66,49.985,49.995,5366.2,0.0,0.811,125.038,97.03,35.7,29.24,0
2025-01-06 14:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.53,228.59,24.858,24.96,54.2,49.984,49.971,5420.4,0.0,0.695,125.041,97.04,35.4,29.92,0
2025-01-06 14:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.16,230.98,20.321,20.337,44.62,50.0,49.925,4462.4,0.0,0.753,125.04,97.03,42.9,28.72,0
2025-01-06 14:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.79,229.37,25.822,25.756,56.12,50.018,49.995,5612.3,0.0,0.796,125.038,97.03,34.1,29.6,0
2025-01-06 14:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.97,229.38,21.37,21.425,46.69,50.022,50.028,4668.8,0.0,0.851,125.021,96.96,41.0,28.04,0
2025-01-06 14:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.76,228.2,24.21,24.269,52.61,49.976,49.961,5261.5,0.0,0.77,125.01,96.92,36.4,29.79,0
2025-01-06 15:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.9,229.7,23.81,23.935,52.23,50.017,49.993,5222.9,0.0,0.815,125.007,96.91,36.6,29.96,0
2025-01-06 15:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.91,227.6,28.502,28.916,62.52,50.002,49.969,6252.3,0.0,0.719,124.983,96.82,30.6,30.12,0
2025-01-06 15:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.29,230.73,25.651,25.601,56.12,49.998,50.021,5611.7,0.0,0.741,124.99,96.84,34.1,28.76,0
2025-01-06 15:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.12,231.98,26.577,26.249,57.85,50.03,49.944,5784.8,0.0,0.825,124.98,96.8,33.0,29.61,0
2025-01-06 15:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.24,228.58,26.171,26.132,56.75,50.045,50.032,5674.6,0.0,0.67,124.953,96.7,33.7,28.94,0
2025-01-06 15:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.65,230.23,26.058,26.106,57.1,50.004,49.986,5709.8,0.0,0.712,124.939,96.65,33.4,29.86,0
2025-01-06 15:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.53,229.32,28.098,28.124,61.27,49.992,49.983,6126.9,0.0,0.674,124.932,96.62,31.1,29.83,0
2025-01-06 15:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.78,228.83,27.388,27.622,60.05,50.009,49.973,6004.5,0.0,0.791,124.906,96.52,31.7,30.36,0
2025-01-06 15:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,232.54,231.11,29.966,30.151,66.2,50.006,49.998,6619.8,0.0,0.772,124.906,96.52,28.8,30.44,0
2025-01-06 15:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.02,227.7,31.387,31.432,67.99,49.978,50.022,6799.2,0.0,0.864,124.926,96.6,28.1,29.89,0
2025-01-06 15:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,227.92,230.4,27.533,27.237,59.62,49.987,49.993,5961.6,0.0,0.813,124.91,96.53,32.0,29.11,0
2025-01-06 15:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.93,230.94,28.983,28.73,63.03,49.981,50.025,6303.3,0.0,0.815,124.926,96.6,30.3,30.13,0
2025-01-06 16:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.23,229.35,31.843,31.826,69.34,50.022,50.016,6934.2,0.0,0.797,124.952,96.7,27.5,31.5,0
2025-01-06 16:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,232.55,230.18,31.236,31.557,69.01,50.014,49.989,6900.7,0.0,0.751,124.945,96.67,27.7,30.26,0
2025-01-06 16:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.47,230.56,30.622,30.345,66.46,50.002,49.992,6646.5,0.0,0.728,124.957,96.72,28.7,30.27,0
2025-01-06 16:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.61,229.84,30.028,29.998,65.5,49.984,50.024,6550.0,0.0,0.797,124.95,96.69,29.1,31.59,0
2025-01-06 16:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.8,229.85,29.135,29.128,63.6,50.005,49.995,6360.4,0.0,0.851,124.943,96.66,30.0,30.63,0
2025-01-06 16:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.95,230.9,33.45,33.312,73.07,50.013,49.995,7307.3,0.0,0.762,124.916,96.56,26.1,30.29,0
2025-01-06 16:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.59,230.36,31.816,31.847,69.69,49.985,49.976,6969.5,0.0,0.773,124.915,96.55,27.4,30.96,0
2025-01-06 16:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.15,231.45,31.942,31.762,69.84,49.971,50.003,6983.8,0.0,0.819,124.889,96.45,27.3,30.26,0
2025-01-06 16:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.21,229.33,30.791,30.774,67.05,49.982,49.976,6704.6,0.0,0.91,124.887,96.45,28.4,30.34,0
2025-01-06 16:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.25,230.88,32.306,32.079,70.36,49.969,50.039,7036.1,0.0,0.792,124.884,96.44,27.1,31.67,0
2025-01-06 16:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.49,231.13,33.261,32.882,72.2,50.021,49.976,7220.0,0.0,0.783,124.895,96.48,26.4,30.83,0
2025-01-06 16:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.87,230.17,33.268,33.37,72.97,50.041,50.028,7296.7,0.0,0.819,124.904,96.51,26.1,31.16,0
2025-01-06 17:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.84,230.47,30.465,30.382,66.52,50.026,50.007,6652.0,0.0,0.805,124.914,96.55,28.7,30.34,0
2025-01-06 17:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.12,228.7,33.003,33.353,72.46,49.999,50.016,7246.4,0.0,0.802,124.922,96.58,26.3,29.92,0
2025-01-06 17:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.77,229.72,33.518,33.525,73.16,49.994,49.989,7316.4,0.0,0.857,124.902,96.51,26.0,31.04,0
2025-01-06 17:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.56,230.09,31.619,31.684,69.26,49.994,49.99,6925.7,0.0,0.808,124.921,96.58,27.5,31.36,0
2025-01-06 17:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.34,229.21,36.126,35.989,78.37,50.018,50.016,7836.6,0.0,0.748,124.907,96.52,24.3,31.07,0
2025-01-06 17:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.13,231.09,35.735,35.433,77.79,49.976,49.976,7778.8,0.0,0.782,124.913,96.55,24.5,30.86,0
2025-01-06 17:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.71,229.99,35.025,34.983,76.43,50.02,49.977,7643.3,0.0,0.819,124.929,96.61,25.0,30.27,0
2025-01-06 17:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.86,228.62,35.67,35.865,77.89,50.02,49.981,7789.4,0.0,0.679,124.911,96.54,24.5,30.67,0
2025-01-06 17:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.59,228.78,34.505,34.777,75.58,50.006,50.006,7558.5,0.0,0.766,124.924,96.59,25.2,30.36,0
2025-01-06 17:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.54,228.99,34.621,34.705,75.5,49.984,50.021,7549.5,0.0,0.762,124.913,96.55,25.3,30.71,0
2025-01-06 17:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.52,230.5,36.574,36.261,79.4,50.0,49.956,7940.0,0.0,0.812,124.896,96.48,24.0,30.91,0
2025-01-06 17:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.12,230.37,33.991,34.101,74.63,49.984,49.988,7463.2,0.0,0.826,124.904,96.51,25.5,31.53,0
2025-01-06 18:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.84,228.91,37.935,38.091,82.83,50.015,50.009,8283.2,0.0,0.806,124.903,96.51,23.0,32.75,0
2025-01-06 18:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.17,230.33,39.232,39.204,85.78,49.99,50.012,8578.4,0.0,0.809,124.892,96.47,22.2,31.3,0
2025-01-06 18:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.96,228.76,34.886,35.222,76.54,50.01,49.993,7654.5,0.0,0.876,124.878,96.42,24.9,31.47,0
2025-01-06 18:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.01,229.05,34.476,34.622,75.34,49.99,50.03,7533.5,0.0,0.826,124.883,96.43,25.3,32.35,0
2025-01-06 18:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.91,228.83,35.59,35.912,78.07,50.045,49.995,7807.1,0.0,0.721,124.888,96.45,24.4,31.54,0
2025-01-06 18:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.65,230.48,37.662,37.528,82.17,49.987,49.986,8216.8,0.0,0.829,124.867,96.37,23.2,31.23,0
2025-01-06 18:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.55,228.94,40.444,40.904,88.96,49.995,50.011,8896.4,0.0,0.775,124.864,96.36,21.4,32.22,0
2025-01-06 18:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.16,229.56,38.198,38.131,83.16,50.022,49.983,8315.9,0.0,0.816,124.87,96.38,22.9,32.01,0
2025-01-06 18:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.26,231.01,37.146,36.866,80.9,50.006,49.984,8090.5,0.0,0.719,124.864,96.36,23.5,31.89,0
2025-01-06 18:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.41,230.09,40.309,40.366,88.23,50.03,50.012,8823.5,0.0,0.825,124.884,96.44,21.6,31.61,0
2025-01-06 18:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.55,231.0,36.814,36.583,80.28,49.991,50.0,8028.1,0.0,0.858,124.88,96.42,23.7,31.54,0
2025-01-06 18:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.04,229.17,36.36,36.656,79.8,49.992,50.001,7980.4,0.0,0.789,124.882,96.43,23.9,31.94,0
2025-01-06 19:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.54,230.58,40.732,40.547,88.82,49.998,49.993,8882.0,0.0,0.766,124.872,96.39,21.4,32.32,0
2025-01-06 19:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.81,229.14,39.774,40.064,87.21,50.012,50.028,8721.3,0.0,0.775,124.869,96.38,21.8,31.22,0
2025-01-06 19:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.37,228.36,42.133,42.321,91.81,50.032,50.023,9181.1,0.0,0.855,124.868,96.38,20.7,31.92,0
2025-01-06 19:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.35,231.9,38.462,38.206,84.17,50.014,50.001,8416.9,0.0,0.763,124.863,96.36,22.6,31.82,0
2025-01-06 19:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,227.4,228.98,39.332,39.062,84.97,50.013,50.004,8497.0,0.0,0.879,124.838,96.26,22.4,32.55,0
2025-01-06 19:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.06,231.23,40.539,40.333,88.6,49.975,50.001,8860.1,0.0,0.664,124.842,96.28,21.5,31.53,0
2025-01-06 19:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.03,230.64,39.824,39.72,87.03,49.999,49.986,8702.9,0.0,0.849,124.828,96.22,21.8,31.47,0
2025-01-06 19:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.6,228.75,41.235,41.568,90.33,49.989,50.007,9033.5,0.0,0.835,124.832,96.24,21.0,32.26,0
2025-01-06 19:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.74,228.42,39.523,39.75,86.26,49.97,49.966,8625.9,0.0,0.813,124.818,96.18,22.0,31.48,0
2025-01-06 19:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.62,230.24,40.693,40.407,88.38,50.063,50.026,8838.2,0.0,0.832,124.819,96.19,21.5,32.18,0
2025-01-06 19:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.44,229.74,39.719,39.667,86.57,49.999,49.997,8657.4,0.0,0.766,124.802,96.12,21.9,32.12,0
2025-01-06 19:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.36,228.52,40.106,40.076,87.0,50.041,49.999,8700.5,0.0,0.759,124.81,96.15,21.8,31.69,0
2025-01-06 20:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.49,230.92,37.691,37.62,82.53,50.01,49.975,8253.1,0.0,0.793,124.797,96.1,23.0,32.09,0
2025-01-06 20:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,227.98,229.77,44.196,43.851,95.72,50.006,50.009,9571.8,0.0,0.776,124.796,96.1,19.8,32.45,0
2025-01-06 20:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.39,230.27,39.272,39.292,85.95,50.011,49.994,8595.4,0.0,0.774,124.775,96.02,22.1,31.19,0
2025-01-06 20:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.65,231.03,38.395,38.331,84.13,50.025,50.016,8413.1,0.0,0.811,124.775,96.02,22.5,31.66,0
2025-01-06 20:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.8,229.39,42.138,42.213,91.99,49.966,49.98,9199.1,0.0,0.869,124.764,95.98,20.6,32.02,0
2025-01-06 20:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.59,229.67,41.628,41.795,91.19,50.031,49.972,9119.1,0.0,0.85,124.749,95.92,20.8,31.4,0
2025-01-06 20:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.04,229.51,43.968,44.26,96.5,50.011,49.986,9650.4,0.0,0.927,124.753,95.93,19.6,32.57,0
2025-01-06 20:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.25,230.42,42.029,41.632,91.13,50.033,49.995,9113.3,0.0,0.834,124.751,95.93,20.8,32.55,0
2025-01-06 20:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.08,229.61,40.621,40.704,88.79,49.978,50.004,8878.9,0.0,0.768,124.747,95.91,21.3,32.39,0
2025-01-06 20:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.03,229.74,40.598,40.826,89.1,50.001,50.011,8910.4,0.0,0.776,124.767,95.99,21.3,31.91,0
2025-01-06 20:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.39,229.73,41.391,41.51,90.59,49.986,49.992,9059.3,0.0,0.834,124.764,95.98,20.9,32.69,0
2025-01-06 20:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.14,230.23,38.758,38.743,84.74,49.992,49.999,8473.8,0.0,0.799,124.767,95.99,22.4,31.98,0
2025-01-06 21:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.98,228.07,42.743,43.099,93.38,50.019,50.025,9338.3,0.0,0.694,124.755,95.94,20.3,32.57,0
2025-01-06 21:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.28,229.61,42.095,42.217,92.09,50.028,50.015,9208.9,0.0,0.833,124.743,95.89,20.6,32.43,0
2025-01-06 21:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.53,230.26,41.677,41.727,91.27,50.014,49.984,9127.5,0.0,0.788,124.723,95.82,20.7,32.12,0
2025-01-06 21:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.26,228.88,42.852,42.923,93.33,50.016,49.987,9333.2,0.0,0.809,124.71,95.77,20.3,31.43,0
2025-01-06 21:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.44,229.74,39.245,39.366,85.92,50.003,49.994,8591.6,0.0,0.8,124.707,95.76,22.0,31.77,0
2025-01-06 21:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.09,230.02,41.987,41.635,90.98,49.99,50.042,9098.0,0.0,0.736,124.721,95.81,20.8,32.61,0
2025-01-06 21:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.72,229.31,37.146,37.375,81.42,50.001,50.018,8141.9,0.0,0.759,124.727,95.83,23.2,31.25,0
2025-01-06 21:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.76,230.64,45.814,45.639,100.0,49.996,49.966,10000.0,0.0,0.779,124.721,95.81,18.9,32.4,0
2025-01-06 21:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.13,229.58,41.187,41.463,90.43,50.007,50.029,9043.3,0.0,0.74,124.717,95.8,20.9,31.67,0
2025-01-06 21:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.93,229.92,41.064,41.066,89.7,50.003,50.015,8969.8,0.0,0.807,124.74,95.89,21.1,32.44,0
2025-01-06 21:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.51,230.61,40.433,40.416,88.54,50.01,49.999,8854.2,0.0,0.802,124.728,95.84,21.4,31.71,0
2025-01-06 21:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.35,229.97,38.889,38.954,85.1,49.992,50.006,8510.2,0.0,0.808,124.72,95.81,22.2,31.27,0
2025-01-06 22:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.88,231.18,42.033,41.978,92.19,49.981,50.011,9219.3,0.0,0.753,124.71,95.77,20.5,32.61,0
2025-01-06 22:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.63,230.39,41.983,41.844,91.59,49.999,50.014,9158.6,0.0,0.845,124.723,95.82,20.7,32.45,0
2025-01-06 22:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.37,230.36,40.871,41.049,89.83,49.982,49.969,8983.4,0.0,0.78,124.723,95.82,21.1,32.05,0
2025-01-06 22:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.76,229.79,39.387,39.723,86.72,50.032,50.012,8671.7,0.0,0.752,124.742,95.89,21.8,31.21,0
2025-01-06 22:20:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.44,229.73,38.447,38.566,84.17,49.983,49.983,8416.8,0.0,0.776,124.758,95.96,22.5,32.61,0
2025-01-06 22:25:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.68,230.7,38.581,38.412,84.18,49.997,50.002,8418.4,0.0,0.803,124.762,95.97,22.5,31.36,0
2025-01-06 22:30:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.79,229.04,39.577,39.879,86.77,50.019,49.965,8677.3,0.0,0.691,124.779,96.04,21.9,31.15,0
2025-01-06 22:35:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.21,229.85,41.801,42.047,91.81,49.991,50.002,9181.5,0.0,0.776,124.785,96.06,20.7,31.22,0
2025-01-06 22:40:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,228.6,229.9,40.545,40.315,88.05,49.969,49.994,8805.1,0.0,0.806,124.784,96.06,21.5,31.87,0
2025-01-06 22:45:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.86,230.06,38.106,38.073,83.21,50.005,49.999,8321.2,0.0,0.889,124.77,96.0,22.8,31.57,0
2025-01-06 22:50:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.96,228.84,37.851,38.201,83.05,49.97,50.002,8305.0,0.0,0.802,124.755,95.94,22.8,32.21,0
2025-01-06 22:55:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.82,229.77,38.226,38.234,83.46,50.013,50.007,8345.8,0.0,0.84,124.75,95.93,22.7,30.94,0
2025-01-06 23:00:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,231.22,230.42,36.238,36.363,79.6,50.046,49.979,7959.8,0.0,0.737,124.759,95.96,23.8,32.34,0
2025-01-06 23:05:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.99,228.07,35.728,36.186,78.4,49.975,50.014,7840.1,0.0,0.746,124.779,96.04,24.2,31.57,0
2025-01-06 23:10:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,229.51,228.99,37.294,37.38,81.32,50.002,50.032,8131.6,0.0,0.782,124.752,95.93,23.3,31.66,0
2025-01-06 23:15:00,ups_10kw_230v_b,ups,liebert,3,10000.0,230.0,120.0,230.11,230.19,39.096,39.082,85.46,50.022,49.959,8546.4,0.0,0.758,124.753,95.94,22.2,31.5,0
