timestamp,device_id,vendor,device_type,interface,cpu,memory,in_octets,out_octets,errors,in_ucast_pkts,out_ucast_pkts,in_discards,out_discards,interface_speed_mbps,interface_admin_status,interface_oper_status,anomaly,anomaly_type,counter_reset
2025-01-04 13:05:00,dev_6,Fortigate,Switch,eth2,23.03,48.84,103051058.73,93031673.68,1213,138373,124813,153,88,1000,1,1,0,normal,0
2025-01-04 13:10:00,dev_6,Fortigate,Switch,eth2,28.62,51.48,103132008.72,93082649.05,1215,138503,124894,153,88,1000,1,1,0,normal,0
2025-01-04 13:15:00,dev_6,Fortigate,Switch,eth2,26.47,23.49,103208938.31,93158523.58,1215,138606,124995,153,88,1000,1,1,0,normal,0
2025-01-04 13:20:00,dev_6,Fortigate,Switch,eth2,21.18,49.77,103299885.03,93243181.54,1215,138740,125120,154,88,1000,1,1,0,normal,0
2025-01-04 13:25:00,dev_6,Fortigate,Switch,eth2,43.96,38.37,103399554.08,93324784.31,1216,138855,125214,154,88,1000,1,1,0,normal,0
2025-01-04 13:30:00,dev_6,Fortigate,Switch,eth2,41.07,48.6,103478851.21,93390163.04,1217,138972,125311,154,88,1000,1,1,0,normal,0
2025-01-04 13:35:00,dev_6,Fortigate,Switch,eth2,21.01,54.4,103562217.18,93465372.84,1218,139083,125411,154,88,1000,1,1,0,normal,0
2025-01-04 13:40:00,dev_6,Fortigate,Switch,eth2,34.83,47.77,103641741.96,93559049.71,1218,139171,125515,154,88,1000,1,1,0,normal,0
2025-01-04 13:45:00,dev_6,Fortigate,Switch,eth2,23.14,35.44,103703367.57,93615779.75,1220,139248,125586,154,88,1000,1,1,0,normal,0
2025-01-04 13:50:00,dev_6,Fortigate,Switch,eth2,31.12,56.15,103748418.72,93659367.87,1221,139322,125657,154,89,1000,1,1,0,normal,0
2025-01-04 13:55:00,dev_6,Fortigate,Switch,eth2,41.26,60.6,103804539.74,93705925.73,1221,139398,125720,154,89,1000,1,1,0,normal,0
2025-01-04 14:00:00,dev_6,Fortigate,Switch,eth2,25.27,43.47,103871840.05,93780407.75,1221,139509,125843,154,89,1000,1,1,0,normal,0
2025-01-04 14:05:00,dev_6,Fortigate,Switch,eth2,11.78,52.05,103935665.0,93842558.51,1222,139599,125931,154,89,1000,1,1,0,normal,0
2025-01-04 14:10:00,dev_6,Fortigate,Switch,eth2,26.29,64.3,103991999.76,93891129.72,1222,139682,126003,154,89,1000,1,1,0,normal,0
2025-01-04 14:15:00,dev_6,Fortigate,Switch,eth2,31.06,65.58,104053371.44,93938924.49,1224,139773,126074,154,89,1000,1,1,0,normal,0
2025-01-04 14:20:00,dev_6,Fortigate,Switch,eth2,34.29,57.83,104109569.89,93977644.69,1224,139852,126128,154,89,1000,1,1,0,normal,0
2025-01-04 14:25:00,dev_6,Fortigate,Switch,eth2,31.61,44.55,104166454.46,94026486.39,1225,139923,126189,154,89,1000,1,1,0,normal,0
2025-01-04 14:30:00,dev_6,Fortigate,Switch,eth2,34.32,50.49,104228697.28,94099217.63,1229,140026,126310,154,89,1000,1,1,0,normal,0
2025-01-04 14:35:00,dev_6,Fortigate,Switch,eth2,29.63,47.1,104270592.33,94143064.1,1229,140084,126371,154,89,1000,1,1,0,normal,0
2025-01-04 14:40:00,dev_6,Fortigate,Switch,eth2,32.96,60.51,104324016.08,94194978.6,1230,140150,126435,154,89,1000,1,1,0,normal,0
2025-01-04 14:45:00,dev_6,Fortigate,Switch,eth2,26.24,41.19,104368658.99,94241478.59,1232,140211,126499,154,89,1000,1,1,0,normal,0
2025-01-04 14:50:00,dev_6,Fortigate,Switch,eth2,36.48,41.42,104410196.09,94282199.77,1232,140266,126553,154,90,1000,1,1,0,normal,0
2025-01-04 14:55:00,dev_6,Fortigate,Switch,eth2,45.59,33.42,104448045.52,94319334.35,1235,140319,126605,154,90,1000,1,1,0,normal,0
2025-01-04 15:00:00,dev_6,Fortigate,Switch,eth2,16.55,59.67,104492114.24,94372523.96,1236,140376,126674,154,90,1000,1,1,0,normal,0
2025-01-04 15:05:00,dev_6,Fortigate,Switch,eth2,31.31,50.32,104540216.6,94419512.37,1236,140444,126740,154,90,1000,1,1,0,normal,0
2025-01-04 15:10:00,dev_6,Fortigate,Switch,eth2,19.44,39.88,104606496.99,94487551.06,1237,140543,126841,154,90,1000,1,1,0,normal,0
2025-01-04 15:15:00,dev_6,Fortigate,Switch,eth2,24.19,57.13,104665312.85,94530797.0,1237,140637,126910,154,90,1000,1,1,0,normal,0
2025-01-04 15:20:00,dev_6,Fortigate,Switch,eth2,32.1,41.31,104732442.31,94599482.95,1237,140738,127013,154,90,1000,1,1,0,normal,0
2025-01-04 15:25:00,dev_6,Fortigate,Switch,eth2,21.93,29.99,104778754.55,94655933.73,1237,140800,127089,154,90,1000,1,1,0,normal,0
2025-01-04 15:30:00,dev_6,Fortigate,Switch,eth2,39.71,39.21,104851812.03,94709330.94,1238,140894,127158,154,90,1000,1,1,0,normal,0
2025-01-04 15:35:00,dev_6,Fortigate,Switch,eth2,21.67,53.31,104900678.72,94742269.59,1238,140963,127204,154,90,1000,1,1,0,normal,0
2025-01-04 15:40:00,dev_6,Fortigate,Switch,eth2,20.63,24.93,104955173.69,94786930.25,1238,141027,127256,154,90,1000,1,1,0,normal,0
2025-01-04 15:45:00,dev_6,Fortigate,Switch,eth2,40.01,51.83,104999783.6,94826874.32,1238,141081,127304,154,90,1000,1,1,0,normal,0
2025-01-04 15:50:00,dev_6,Fortigate,Switch,eth2,37.73,52.91,105048994.62,94880038.5,1238,141147,127375,154,90,1000,1,1,0,normal,0
2025-01-04 15:55:00,dev_6,Fortigate,Switch,eth2,36.04,39.51,105113212.05,94942134.52,1239,141221,127446,154,90,1000,1,1,0,normal,0
2025-01-04 16:00:00,dev_6,Fortigate,Switch,eth2,20.26,35.8,105170838.57,94985967.29,1239,141316,127518,154,90,1000,1,1,0,normal,0
2025-01-04 16:05:00,dev_6,Fortigate,Switch,eth2,19.85,39.61,105198305.22,95011305.95,1239,141356,127554,154,90,1000,1,1,0,normal,0
2025-01-04 16:10:00,dev_6,Fortigate,Switch,eth2,31.67,42.46,105248794.19,95072598.57,1241,141424,127637,154,90,1000,1,1,0,normal,0
2025-01-04 16:15:00,dev_6,Fortigate,Switch,eth2,40.66,47.91,105294663.67,95112348.64,1241,141484,127689,154,90,1000,1,1,0,normal,0
2025-01-04 16:20:00,dev_6,Fortigate,Switch,eth2,24.59,59.73,105328659.47,95146923.96,1242,141521,127727,154,90,1000,1,1,0,normal,0
2025-01-04 16:25:00,dev_6,Fortigate,Switch,eth2,29.59,36.16,105363409.09,95180759.33,1242,141566,127771,154,90,1000,1,1,0,normal,0
2025-01-04 16:30:00,dev_6,Fortigate,Switch,eth2,29.05,40.58,105420196.07,95232950.51,1244,141630,127829,154,90,1000,1,1,0,normal,0
2025-01-04 16:35:00,dev_6,Fortigate,Switch,eth2,30.96,63.74,105460282.38,95269258.71,1244,141677,127871,154,90,1000,1,1,0,normal,0
2025-01-04 16:40:00,dev_6,Fortigate,Switch,eth2,34.44,42.27,105506080.76,95304148.04,1244,141735,127915,155,90,1000,1,1,0,normal,0
2025-01-04 16:45:00,dev_6,Fortigate,Switch,eth2,40.39,59.31,105549134.66,95338990.84,1245,141801,127968,155,90,1000,1,1,0,normal,0
2025-01-04 16:50:00,dev_6,Fortigate,Switch,eth2,26.98,62.9,105583044.69,95380094.51,1246,141847,128024,155,90,1000,1,1,0,normal,0
2025-01-04 16:55:00,dev_6,Fortigate,Switch,eth2,25.2,15.59,105644181.74,95431239.82,1250,141926,128090,155,91,1000,1,1,0,normal,0
2025-01-04 17:00:00,dev_6,Fortigate,Switch,eth2,21.06,41.22,105681828.38,95455862.02,1252,141968,128117,155,91,1000,1,1,0,normal,0
2025-01-04 17:05:00,dev_6,Fortigate,Switch,eth2,20.29,40.64,105719388.89,95488447.64,1252,142012,128155,155,91,1000,1,1,0,normal,0
2025-01-04 17:10:00,dev_6,Fortigate,Switch,eth2,26.41,49.55,105772706.8,95540790.37,1252,142081,128223,155,91,1000,1,1,0,normal,0
2025-01-04 17:15:00,dev_6,Fortigate,Switch,eth2,24.42,39.03,105815124.61,95580764.06,1256,142140,128279,155,91,1000,1,1,0,normal,0
2025-01-04 17:20:00,dev_6,Fortigate,Switch,eth2,28.68,62.59,105848713.55,95615717.93,1257,142177,128318,155,91,1000,1,1,0,normal,0
2025-01-04 17:25:00,dev_6,Fortigate,Switch,eth2,21.68,64.56,105888716.27,95654852.45,1259,142229,128369,155,91,1000,1,1,0,normal,0
2025-01-04 17:30:00,dev_6,Fortigate,Switch,eth2,33.92,39.65,105925173.34,95685057.16,1260,142275,128407,155,91,1000,1,1,0,normal,0
2025-01-04 17:35:00,dev_6,Fortigate,Switch,eth2,39.78,54.46,105983791.09,95732051.49,1260,142353,128470,155,91,1000,1,1,0,normal,0
2025-01-04 17:40:00,dev_6,Fortigate,Switch,eth2,12.94,46.65,106015086.15,95765650.01,1261,142398,128518,155,91,1000,1,1,0,normal,0
2025-01-04 17:45:00,dev_6,Fortigate,Switch,eth2,25.5,43.89,106056967.9,95804394.53,1262,142451,128567,155,91,1000,1,1,0,normal,0
2025-01-04 17:50:00,dev_6,Fortigate,Switch,eth2,32.16,40.83,106113237.23,95845604.67,1262,142533,128627,155,92,1000,1,1,0,normal,0
2025-01-04 17:55:00,dev_6,Fortigate,Switch,eth2,34.76,48.08,106181653.74,95897001.87,1263,142621,128693,155,92,1000,1,1,0,normal,0
2025-01-04 18:00:00,dev_6,Fortigate,Switch,eth2,27.77,36.62,106235686.26,95930863.16,1263,142697,128740,155,92,1000,1,1,0,normal,0
2025-01-04 18:05:00,dev_6,Fortigate,Switch,eth2,32.17,30.62,106264187.27,95953129.42,1263,142733,128768,155,92,1000,1,1,0,normal,0
2025-01-04 18:10:00,dev_6,Fortigate,Switch,eth2,33.45,39.12,106291702.89,95972006.77,1264,142768,128792,155,92,1000,1,1,0,normal,0
2025-01-04 18:15:00,dev_6,Fortigate,Switch,eth2,20.06,40.99,106337001.07,96004314.79,1264,142825,128832,155,92,1000,1,1,0,normal,0
2025-01-04 18:20:00,dev_6,Fortigate,Switch,eth2,30.3,26.82,106377164.99,96051048.66,1264,142876,128891,155,92,1000,1,1,0,normal,0
2025-01-04 18:25:00,dev_6,Fortigate,Switch,eth2,20.15,27.1,106425551.76,96087077.31,1265,142929,128931,155,92,1000,1,1,0,normal,0
2025-01-04 18:30:00,dev_6,Fortigate,Switch,eth2,30.3,63.18,106478174.21,96123260.77,1363,143014,128989,170,100,1000,1,1,1,error_burst,0
2025-01-04 18:35:00,dev_6,Fortigate,Switch,eth2,18.15,45.33,106524660.45,96153197.44,1365,143078,129030,170,100,1000,1,1,0,normal,0
2025-01-04 18:40:00,dev_6,Fortigate,Switch,eth2,39.63,32.69,106567279.31,96184556.52,1367,143124,129063,170,100,1000,1,1,0,normal,0
2025-01-04 18:45:00,dev_6,Fortigate,Switch,eth2,32.11,53.75,106608757.03,96233515.46,1367,143176,129124,170,100,1000,1,1,0,normal,0
2025-01-04 18:50:00,dev_6,Fortigate,Switch,eth2,30.33,44.97,106639533.17,96269742.32,1368,143221,129177,170,100,1000,1,1,0,normal,0
2025-01-04 18:55:00,dev_6,Fortigate,Switch,eth2,26.92,44.05,106668266.11,96293640.52,1369,143258,129208,170,100,1000,1,1,0,normal,0
2025-01-04 19:00:00,dev_6,Fortigate,Switch,eth2,41.8,38.18,106703154.39,96331110.79,1370,143298,129251,170,100,1000,1,1,0,normal,0
2025-01-04 19:05:00,dev_6,Fortigate,Switch,eth2,26.7,56.35,106737821.22,96363799.32,1370,143347,129297,170,100,1000,1,1,0,normal,0
2025-01-04 19:10:00,dev_6,Fortigate,Switch,eth2,25.56,51.8,106799672.34,96423404.21,1370,143426,129373,170,100,1000,1,1,0,normal,0
2025-01-04 19:15:00,dev_6,Fortigate,Switch,eth2,27.88,51.48,106824376.58,96441917.41,1370,143458,129397,170,100,1000,1,1,0,normal,0
2025-01-04 19:20:00,dev_6,Fortigate,Switch,eth2,40.92,65.34,106865380.19,96484105.59,1371,143505,129445,170,100,1000,1,1,0,normal,0
2025-01-04 19:25:00,dev_6,Fortigate,Switch,eth2,36.42,58.48,106919302.16,96537981.66,1371,143572,129512,170,100,1000,1,1,0,normal,0
2025-01-04 19:30:00,dev_6,Fortigate,Switch,eth2,23.19,45.08,106989370.59,96602092.98,1373,143677,129608,170,100,1000,1,1,0,normal,0
2025-01-04 19:35:00,dev_6,Fortigate,Switch,eth2,17.55,64.57,107046618.69,96646412.86,1373,143770,129680,170,100,1000,1,1,0,normal,0
2025-01-04 19:40:00,dev_6,Fortigate,Switch,eth2,33.98,36.82,107094307.07,96683431.2,1375,143826,129723,170,100,1000,1,1,0,normal,0
2025-01-04 19:45:00,dev_6,Fortigate,Switch,eth2,33.82,50.29,107131119.9,96711659.75,1377,143877,129762,170,100,1000,1,1,0,normal,0
2025-01-04 19:50:00,dev_6,Fortigate,Switch,eth2,19.41,39.33,107131119.9,96711659.75,1382,143877,129762,172,102,1000,1,2,1,link_down,0
2025-01-04 19:55:00,dev_6,Fortigate,Switch,eth2,35.45,46.17,107183700.39,96768995.39,1385,143953,129845,172,102,1000,1,1,0,normal,0
2025-01-04 20:00:00,dev_6,Fortigate,Switch,eth2,18.7,33.0,107231739.0,96806987.59,1385,144024,129901,172,102,1000,1,1,0,normal,0
2025-01-04 20:05:00,dev_6,Fortigate,Switch,eth2,42.85,55.19,107298706.48,96855146.92,1385,144104,129958,172,102,1000,1,1,0,normal,0
2025-01-04 20:10:00,dev_6,Fortigate,Switch,eth2,25.03,56.48,107350719.49,96894763.81,1386,144171,130009,172,102,1000,1,1,0,normal,0
2025-01-04 20:15:00,dev_6,Fortigate,Switch,eth2,15.12,49.3,107390047.79,96925332.57,1389,144223,130049,172,102,1000,1,1,0,normal,0
2025-01-04 20:20:00,dev_6,Fortigate,Switch,eth2,20.75,31.62,107445175.46,96969388.2,1390,144298,130109,172,102,1000,1,1,0,normal,0
2025-01-04 20:25:00,dev_6,Fortigate,Switch,eth2,33.56,41.84,107484133.26,97008596.06,1393,144348,130159,172,102,1000,1,1,0,normal,0
2025-01-04 20:30:00,dev_6,Fortigate,Switch,eth2,31.51,68.71,107519197.62,97051072.13,1395,144392,130213,172,102,1000,1,1,0,normal,0
2025-01-04 20:35:00,dev_6,Fortigate,Switch,eth2,31.02,65.66,107570298.12,97111370.92,1396,144445,130275,172,102,1000,1,1,0,normal,0
2025-01-04 20:40:00,dev_6,Fortigate,Switch,eth2,22.72,43.43,107613118.53,97142664.15,1397,144498,130314,172,102,1000,1,1,0,normal,0
2025-01-04 20:45:00,dev_6,Fortigate,Switch,eth2,31.03,54.84,107668222.37,97192685.72,1400,144568,130377,172,102,1000,1,1,0,normal,0
2025-01-04 20:50:00,dev_6,Fortigate,Switch,eth2,20.41,39.84,107717083.28,97248463.94,1400,144628,130446,172,102,1000,1,1,0,normal,0
2025-01-04 20:55:00,dev_6,Fortigate,Switch,eth2,27.63,21.05,107756921.34,97282952.06,1401,144672,130484,172,102,1000,1,1,0,normal,0
2025-01-04 21:00:00,dev_6,Fortigate,Switch,eth2,41.72,62.03,107822944.77,97340483.06,1402,144760,130561,172,102,1000,1,1,0,normal,0
2025-01-04 21:05:00,dev_6,Fortigate,Switch,eth2,18.12,51.66,107869805.57,97390886.15,1402,144826,130632,172,102,1000,1,1,0,normal,0
2025-01-04 21:10:00,dev_6,Fortigate,Switch,eth2,33.05,40.26,107931702.48,97439372.65,1404,144908,130696,172,102,1000,1,1,0,normal,0
2025-01-04 21:15:00,dev_6,Fortigate,Switch,eth2,30.25,41.44,107982625.6,97477275.29,1406,144972,130743,172,102,1000,1,1,0,normal,0
2025-01-04 21:20:00,dev_6,Fortigate,Switch,eth2,31.8,38.23,108031027.59,97512163.79,1406,145037,130790,172,102,1000,1,1,0,normal,0
2025-01-04 21:25:00,dev_6,Fortigate,Switch,eth2,31.88,42.25,108098982.89,97569682.55,1408,145121,130861,172,102,1000,1,1,0,normal,0
2025-01-04 21:30:00,dev_6,Fortigate,Switch,eth2,22.96,48.25,108163175.2,97613149.76,1409,145213,130923,172,102,1000,1,1,0,normal,0
2025-01-04 21:35:00,dev_6,Fortigate,Switch,eth2,29.52,34.16,108226799.41,97665389.53,1412,145295,130990,172,102,1000,1,1,0,normal,0
2025-01-04 21:40:00,dev_6,Fortigate,Switch,eth2,25.67,39.91,108293107.12,97727839.83,1413,145371,131062,172,102,1000,1,1,0,normal,0
2025-01-04 21:45:00,dev_6,Fortigate,Switch,eth2,25.25,56.81,108327856.47,97764889.86,1414,145412,131106,172,102,1000,1,1,0,normal,0
2025-01-04 21:50:00,dev_6,Fortigate,Switch,eth2,34.77,40.52,108381082.12,97815309.39,1416,145479,131170,172,102,1000,1,1,0,normal,0
2025-01-04 21:55:00,dev_6,Fortigate,Switch,eth2,27.91,50.48,108436197.7,97863265.5,1416,145556,131237,172,103,1000,1,1,0,normal,0
2025-01-04 22:00:00,dev_6,Fortigate,Switch,eth2,35.28,58.73,108491468.62,97907077.4,1417,145642,131305,172,103,1000,1,1,0,normal,0
2025-01-04 22:05:00,dev_6,Fortigate,Switch,eth2,14.12,50.62,108536694.37,97960087.34,1417,145702,131376,172,103,1000,1,1,0,normal,0
2025-01-04 22:10:00,dev_6,Fortigate,Switch,eth2,32.68,57.2,108586311.92,98013970.18,1417,145756,131435,172,103,1000,1,1,0,normal,0
2025-01-04 22:15:00,dev_6,Fortigate,Switch,eth2,24.36,53.47,108682184.26,98079203.31,1417,145866,131510,172,103,1000,1,1,0,normal,0
2025-01-04 22:20:00,dev_6,Fortigate,Switch,eth2,16.7,42.97,108739490.08,98139360.0,1418,145944,131591,172,103,1000,1,1,0,normal,0
2025-01-04 22:25:00,dev_6,Fortigate,Switch,eth2,27.86,52.36,108814949.18,98208144.35,1418,146059,131696,172,103,1000,1,1,0,normal,0
2025-01-04 22:30:00,dev_6,Fortigate,Switch,eth2,33.65,66.33,108873571.61,98272787.7,1420,146151,131798,172,103,1000,1,1,0,normal,0
2025-01-04 22:35:00,dev_6,Fortigate,Switch,eth2,24.23,40.33,108929353.22,98318220.73,1420,146232,131864,172,103,1000,1,1,0,normal,0
2025-01-04 22:40:00,dev_6,Fortigate,Switch,eth2,32.93,35.56,108998438.59,98380441.97,1421,146319,131942,173,103,1000,1,1,0,normal,0
2025-01-04 22:45:00,dev_6,Fortigate,Switch,eth2,24.83,63.15,109063244.89,98433989.17,1422,146421,132026,173,103,1000,1,1,0,normal,0
2025-01-04 22:50:00,dev_6,Fortigate,Switch,eth2,30.54,25.44,109146673.0,98529726.88,1422,146532,132154,173,103,1000,1,1,0,normal,0
2025-01-04 22:55:00,dev_6,Fortigate,Switch,eth2,24.0,47.28,109219646.46,98606951.3,1423,146651,132280,173,103,1000,1,1,0,normal,0
2025-01-04 23:00:00,dev_6,Fortigate,Switch,eth2,30.5,52.42,109296913.72,98676912.87,1423,146783,132400,173,103,1000,1,1,0,normal,0
2025-01-04 23:05:00,dev_6,Fortigate,Switch,eth2,15.9,43.8,109391781.8,98780198.89,1424,146912,132540,173,103,1000,1,1,0,normal,0
2025-01-04 23:10:00,dev_6,Fortigate,Switch,eth2,26.01,55.68,109449750.66,98829804.21,1425,146991,132607,173,103,1000,1,1,0,normal,0
2025-01-04 23:15:00,dev_6,Fortigate,Switch,eth2,34.97,27.45,109543294.85,98912831.53,1426,147146,132744,173,103,1000,1,1,0,normal,0
2025-01-04 23:20:00,dev_6,Fortigate,Switch,eth2,37.04,28.46,109611184.25,98970481.7,1427,147248,132830,174,103,1000,1,1,0,normal,0
2025-01-04 23:25:00,dev_6,Fortigate,Switch,eth2,25.99,26.08,109701250.54,99038279.66,1429,147376,132926,174,103,1000,1,1,0,normal,0
2025-01-04 23:30:00,dev_6,Fortigate,Switch,eth2,21.57,46.26,109777573.81,99102597.93,1429,147484,133017,174,103,1000,1,1,0,normal,0
2025-01-04 23:35:00,dev_6,Fortigate,Switch,eth2,34.63,17.49,109856460.65,99167791.17,1430,147571,133089,174,103,1000,1,1,0,normal,0
2025-01-04 23:40:00,dev_6,Fortigate,Switch,eth2,35.34,50.86,109957333.21,99245608.08,1433,147725,133208,174,103,1000,1,1,0,normal,0
2025-01-04 23:45:00,dev_6,Fortigate,Switch,eth2,19.2,59.23,110052154.17,99321967.9,1433,147857,133314,174,103,1000,1,1,0,normal,0
2025-01-04 23:50:00,dev_6,Fortigate,Switch,eth2,35.36,55.42,110171259.0,99432290.74,1434,147997,133444,174,103,1000,1,1,0,normal,0
2025-01-04 23:55:00,dev_6,Fortigate,Switch,eth2,23.82,40.76,110267708.35,99517629.35,1434,148092,133528,174,103,1000,1,1,0,normal,0
2025-01-05 00:00:00,dev_6,Fortigate,Switch,eth2,16.35,61.54,110378515.92,99612740.4,1437,148239,133654,174,103,1000,1,1,0,normal,0
2025-01-05 00:05:00,dev_6,Fortigate,Switch,eth2,18.87,57.62,110467905.37,99670999.38,1438,148368,133738,174,103,1000,1,1,0,normal,0
2025-01-05 00:10:00,dev_6,Fortigate,Switch,eth2,25.78,27.5,110563847.15,99749624.42,1440,148538,133877,174,103,1000,1,1,0,normal,0
2025-01-05 00:15:00,dev_6,Fortigate,Switch,eth2,32.89,50.14,110666159.34,99845190.09,1440,148673,134003,174,103,1000,1,1,0,normal,0
2025-01-05 00:20:00,dev_6,Fortigate,Switch,eth2,18.02,41.71,110770913.5,99929895.71,1440,148811,134114,174,103,1000,1,1,0,normal,0
2025-01-05 00:25:00,dev_6,Fortigate,Switch,eth2,28.57,63.77,110872419.19,100011016.22,1441,148940,134217,174,103,1000,1,1,0,normal,0
2025-01-05 00:30:00,dev_6,Fortigate,Switch,eth2,28.36,44.79,110985870.47,100111906.38,1442,149097,134357,174,104,1000,1,1,0,normal,0
2025-01-05 00:35:00,dev_6,Fortigate,Switch,eth2,24.43,38.66,111101521.92,100207965.65,1445,149261,134493,174,104,1000,1,1,0,normal,0
2025-01-05 00:40:00,dev_6,Fortigate,Switch,eth2,38.99,42.76,111198819.33,100326063.03,1447,149401,134664,174,104,1000,1,1,0,normal,0
2025-01-05 00:45:00,dev_6,Fortigate,Switch,eth2,3.15,35.87,111307113.21,100409440.53,1447,149518,134754,174,105,1000,1,1,0,normal,0
2025-01-05 00:50:00,dev_6,Fortigate,Switch,eth2,29.35,61.99,111417824.07,100492837.2,1448,149695,134887,174,105,1000,1,1,0,normal,0
2025-01-05 00:55:00,dev_6,Fortigate,Switch,eth2,14.96,53.75,111527598.02,100586402.05,1451,149832,135004,174,105,1000,1,1,0,normal,0
2025-01-05 01:00:00,dev_6,Fortigate,Switch,eth2,23.26,50.66,111662084.45,100675156.67,1452,150027,135133,174,105,1000,1,1,0,normal,0
2025-01-05 01:05:00,dev_6,Fortigate,Switch,eth2,31.98,39.31,111764984.65,100767445.77,1452,150165,135257,174,105,1000,1,1,0,normal,0
2025-01-05 01:10:00,dev_6,Fortigate,Switch,eth2,28.51,33.39,111900931.25,100863427.78,1453,150365,135398,174,105,1000,1,1,0,normal,0
2025-01-05 01:15:00,dev_6,Fortigate,Switch,eth2,32.91,30.95,112021568.9,100983124.09,1454,150547,135578,174,105,1000,1,1,0,normal,0
2025-01-05 01:20:00,dev_6,Fortigate,Switch,eth2,48.55,51.68,112165435.64,101110600.22,1455,150742,135751,174,105,1000,1,1,0,normal,0
2025-01-05 01:25:00,dev_6,Fortigate,Switch,eth2,19.43,50.17,112292417.36,101206599.81,1455,150905,135874,174,105,1000,1,1,0,normal,0
2025-01-05 01:30:00,dev_6,Fortigate,Switch,eth2,33.63,55.72,112428337.56,101341064.98,1456,151049,136017,175,105,1000,1,1,0,normal,0
2025-01-05 01:35:00,dev_6,Fortigate,Switch,eth2,35.74,51.21,112533067.67,101473355.94,1457,151209,136219,175,105,1000,1,1,0,normal,0
2025-01-05 01:40:00,dev_6,Fortigate,Switch,eth2,37.7,63.81,112672559.54,101569170.91,1457,151388,136342,175,105,1000,1,1,0,normal,0
2025-01-05 01:45:00,dev_6,Fortigate,Switch,eth2,49.58,57.02,112790358.01,101672643.73,1459,151557,136491,175,105,1000,1,1,0,normal,0
2025-01-05 01:50:00,dev_6,Fortigate,Switch,eth2,23.28,44.21,112900459.7,101788226.9,1459,151728,136671,175,105,1000,1,1,0,normal,0
2025-01-05 01:55:00,dev_6,Fortigate,Switch,eth2,31.22,37.57,113003016.59,101891287.4,1459,151867,136810,175,105,1000,1,1,0,normal,0
2025-01-05 02:00:00,dev_6,Fortigate,Switch,eth2,21.32,36.24,113135837.3,101986523.03,1459,152043,136936,175,105,1000,1,1,0,normal,0
2025-01-05 02:05:00,dev_6,Fortigate,Switch,eth2,5.02,24.78,113281138.09,102088698.73,1460,152263,137090,175,105,1000,1,1,0,normal,0
2025-01-05 02:10:00,dev_6,Fortigate,Switch,eth2,25.1,24.41,113407846.09,102227747.8,1463,152424,137267,175,105,1000,1,1,0,normal,0
2025-01-05 02:15:00,dev_6,Fortigate,Switch,eth2,19.44,50.07,113558150.28,102325940.9,1463,152612,137389,175,105,1000,1,1,0,normal,0
2025-01-05 02:20:00,dev_6,Fortigate,Switch,eth2,46.18,48.43,113692515.6,102425379.6,1463,152801,137529,175,105,1000,1,1,0,normal,0
2025-01-05 02:25:00,dev_6,Fortigate,Switch,eth2,18.46,53.97,113849133.97,102558095.1,1463,153046,137737,175,105,1000,1,1,0,normal,0
2025-01-05 02:30:00,dev_6,Fortigate,Switch,eth2,25.69,45.65,113988646.8,102673156.22,1466,153229,137888,175,105,1000,1,1,0,normal,0
2025-01-05 02:35:00,dev_6,Fortigate,Switch,eth2,34.96,39.33,114103100.28,102770007.86,1468,153385,138020,176,105,1000,1,1,0,normal,0
2025-01-05 02:40:00,dev_6,Fortigate,Switch,eth2,21.49,45.84,114218988.4,102858219.11,1468,153565,138157,176,105,1000,1,1,0,normal,0
2025-01-05 02:45:00,dev_6,Fortigate,Switch,eth2,35.36,51.78,114378201.66,102986883.55,1469,153816,138360,176,105,1000,1,1,0,normal,0
2025-01-05 02:50:00,dev_6,Fortigate,Switch,eth2,23.61,58.81,114511452.61,103128857.2,1471,153984,138539,176,105,1000,1,1,0,normal,0
2025-01-05 02:55:00,dev_6,Fortigate,Switch,eth2,33.16,53.08,114629999.1,103285551.52,1473,154196,138819,176,105,1000,1,1,0,normal,0
2025-01-05 03:00:00,dev_6,Fortigate,Switch,eth2,35.52,52.25,114776359.79,103383561.98,1473,154365,138932,177,105,1000,1,1,0,normal,0
2025-01-05 03:05:00,dev_6,Fortigate,Switch,eth2,17.95,48.09,114907047.88,103492092.86,1474,154531,139070,177,105,1000,1,1,0,normal,0
2025-01-05 03:10:00,dev_6,Fortigate,Switch,eth2,14.95,54.24,115015390.71,103619601.0,1478,154677,139241,177,105,1000,1,1,0,normal,0
2025-01-05 03:15:00,dev_6,Fortigate,Switch,eth2,18.36,61.3,115152499.26,103765201.02,1480,154884,139461,177,105,1000,1,1,0,normal,0
2025-01-05 03:20:00,dev_6,Fortigate,Switch,eth2,31.92,60.08,115265201.71,103898268.16,1480,155044,139650,177,105,1000,1,1,0,normal,0
2025-01-05 03:25:00,dev_6,Fortigate,Switch,eth2,18.65,62.52,115386818.69,104011210.28,1480,155180,139776,177,105,1000,1,1,0,normal,0
2025-01-05 03:30:00,dev_6,Fortigate,Switch,eth2,20.64,49.63,115536638.72,104160935.82,1481,155393,139989,177,105,1000,1,1,0,normal,0
2025-01-05 03:35:00,dev_6,Fortigate,Switch,eth2,27.6,50.83,115690978.34,104262965.72,1484,155576,140110,177,105,1000,1,1,0,normal,0
