device_id,device_window_index,window_start,window_end,source_anomaly_label,sequence_length,reconstruction_error,threshold,error_margin,predicted_anomaly,top_error_feature,top_error_timestep_offset,feature_error_cpu,feature_error_memory,feature_error_in_octets,feature_error_out_octets,feature_error_errors,detection_basis
dev_3,52,2025-01-01 04:20:00,2025-01-01 05:05:00,0,10,0.008041772,0.016955720726400614,-0.00891394866630435,0,cpu,6,0.014463516,0.009600001,0.0036575533,0.007865031,0.0046227607,error 0.008042 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,53,2025-01-01 04:25:00,2025-01-01 05:10:00,0,10,0.008318875,0.016955720726400614,-0.008636845741420984,0,cpu,5,0.010803942,0.009161228,0.004465056,0.009507895,0.007656254,error 0.008319 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,54,2025-01-01 04:30:00,2025-01-01 05:15:00,0,10,0.008004256,0.016955720726400614,-0.008951465133577585,0,cpu,4,0.011247547,0.009110482,0.005279706,0.0063938475,0.00798969,error 0.008004 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,55,2025-01-01 04:35:00,2025-01-01 05:20:00,0,10,0.008180756,0.016955720726400614,-0.008774964604526758,0,errors,3,0.008972019,0.006820116,0.0059777675,0.006423343,0.01271054,error 0.008181 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_3,56,2025-01-01 04:40:00,2025-01-01 05:25:00,0,10,0.009210066,0.016955720726400614,-0.007745654787868261,0,errors,2,0.012608798,0.0070896246,0.005968418,0.0063369507,0.0140465405,error 0.009210 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,57,2025-01-01 04:45:00,2025-01-01 05:30:00,0,10,0.008554859,0.016955720726400614,-0.008400861639529467,0,errors,1,0.0075969426,0.006665849,0.0072653457,0.00915214,0.012094018,error 0.008555 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_3,58,2025-01-01 04:50:00,2025-01-01 05:35:00,0,10,0.008953956,0.016955720726400614,-0.00800176477059722,0,errors,4,0.005989668,0.0056271316,0.007111094,0.010310947,0.015730945,error 0.008954 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_3,59,2025-01-01 04:55:00,2025-01-01 05:40:00,0,10,0.0072874073,0.016955720726400614,-0.009668313432484865,0,errors,5,0.0072932104,0.0008383804,0.003785748,0.010517424,0.014002276,error 0.007287 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_3,60,2025-01-01 05:00:00,2025-01-01 05:45:00,0,10,0.006686494,0.016955720726400614,-0.010269226506352425,0,errors,4,0.0054396773,0.0011811629,0.0035281437,0.009361894,0.013921594,error 0.006686 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_3,61,2025-01-01 05:05:00,2025-01-01 05:50:00,0,10,0.0076311706,0.016955720726400614,-0.009324550163000822,0,errors,3,0.0050097834,0.00059609255,0.007017483,0.009966126,0.015566367,error 0.007631 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_3,62,2025-01-01 05:10:00,2025-01-01 05:55:00,0,10,0.0076832413,0.016955720726400614,-0.009272479452192783,0,errors,2,0.0048363255,0.0009813217,0.006493151,0.009802589,0.01630282,error 0.007683 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,63,2025-01-01 05:15:00,2025-01-01 06:00:00,0,10,0.0068966257,0.016955720726400614,-0.010059094987809658,0,errors,1,0.0053963675,0.0012930803,0.005984395,0.009487779,0.012321507,error 0.006897 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_3,64,2025-01-01 05:20:00,2025-01-01 06:05:00,0,10,0.006486531,0.016955720726400614,-0.01046918984502554,0,errors,2,0.0056675198,0.0013047637,0.00535044,0.009903502,0.010206429,error 0.006487 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_3,65,2025-01-01 05:25:00,2025-01-01 06:10:00,0,10,0.0059680943,0.016955720726400614,-0.010987626388669014,0,errors,1,0.0058125155,0.0010839016,0.0052646594,0.008717561,0.008961832,error 0.005968 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_3,66,2025-01-01 05:30:00,2025-01-01 06:15:00,0,10,0.009255167,0.016955720726400614,-0.0077005536295473576,0,cpu,9,0.016584126,0.0019837313,0.0072078616,0.008696351,0.011803762,error 0.009255 stayed below threshold 0.016956; highest contribution from cpu at window step 9
dev_3,67,2025-01-01 05:35:00,2025-01-01 06:20:00,0,10,0.008315895,0.016955720726400614,-0.008639825973659754,0,cpu,7,0.018403804,0.0021733951,0.0050787725,0.005505345,0.010418154,error 0.008316 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,68,2025-01-01 05:40:00,2025-01-01 06:25:00,0,10,0.008571626,0.016955720726400614,-0.008384095039218664,0,cpu,6,0.01532792,0.005793282,0.0051478213,0.007786891,0.008802218,error 0.008572 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,69,2025-01-01 05:45:00,2025-01-01 06:30:00,0,10,0.009621518,0.016955720726400614,-0.007334202993661165,0,cpu,5,0.012991416,0.009233529,0.010338454,0.006662787,0.0088814,error 0.009622 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,70,2025-01-01 05:50:00,2025-01-01 06:35:00,0,10,0.011290679,0.016955720726400614,-0.005665041971951723,0,cpu,8,0.017499581,0.010008173,0.010776597,0.008316588,0.009852463,error 0.011291 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,71,2025-01-01 05:55:00,2025-01-01 06:40:00,0,10,0.010023942,0.016955720726400614,-0.006931778509169817,0,cpu,7,0.016955417,0.009725273,0.010230164,0.006184755,0.0070240973,error 0.010024 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,72,2025-01-01 06:00:00,2025-01-01 06:45:00,0,10,0.0106115425,0.016955720726400614,-0.0063441782258450985,0,cpu,6,0.016093086,0.00949649,0.010749919,0.009337164,0.007381053,error 0.010612 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,73,2025-01-01 06:05:00,2025-01-01 06:50:00,0,10,0.011564536,0.016955720726400614,-0.005391184706240892,0,cpu,5,0.0168272,0.009951793,0.010902057,0.009385558,0.010756077,error 0.011565 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,74,2025-01-01 06:10:00,2025-01-01 06:55:00,0,10,0.013834498,0.016955720726400614,-0.003121222835034132,0,cpu,0,0.018908417,0.0166786,0.013204219,0.009362978,0.011018278,error 0.013834 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_3,75,2025-01-01 06:15:00,2025-01-01 07:00:00,0,10,0.010137433,0.016955720726400614,-0.006818287540227175,0,in_octets,3,0.0044155708,0.013980366,0.014250199,0.009484557,0.008556465,error 0.010137 stayed below threshold 0.016956; highest contribution from in_octets at window step 3
dev_3,76,2025-01-01 06:20:00,2025-01-01 07:05:00,0,10,0.010391941,0.016955720726400614,-0.006563779432326555,0,memory,2,0.0041510686,0.017095888,0.013596477,0.008386593,0.008729682,error 0.010392 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,77,2025-01-01 06:25:00,2025-01-01 07:10:00,0,10,0.010785455,0.016955720726400614,-0.006170265842229128,0,memory,1,0.0064318245,0.015528942,0.015000011,0.00873738,0.008229111,error 0.010785 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,78,2025-01-01 06:30:00,2025-01-01 07:15:00,0,10,0.009854226,0.016955720726400614,-0.00710149435326457,0,memory,0,0.0081468085,0.013141933,0.0122268805,0.007780959,0.007974552,error 0.009854 stayed below threshold 0.016956; highest contribution from memory at window step 0
dev_3,79,2025-01-01 06:35:00,2025-01-01 07:20:00,0,10,0.0076263268,0.016955720726400614,-0.009329393971711397,0,memory,3,0.003978886,0.010429321,0.009219514,0.008001088,0.0065028267,error 0.007626 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,80,2025-01-01 06:40:00,2025-01-01 07:25:00,0,10,0.0076205162,0.016955720726400614,-0.009335204493254423,0,memory,2,0.0043400032,0.011518458,0.009398993,0.006532828,0.006312302,error 0.007621 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,81,2025-01-01 06:45:00,2025-01-01 07:30:00,0,10,0.009023801,0.016955720726400614,-0.007931919302791357,0,memory,1,0.004202674,0.016351791,0.0077842837,0.00632394,0.010456316,error 0.009024 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,82,2025-01-01 06:50:00,2025-01-01 07:35:00,0,10,0.0077562137,0.016955720726400614,-0.00919950706884265,0,memory,1,0.0046969433,0.011626808,0.007347825,0.005501596,0.009607894,error 0.007756 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,83,2025-01-01 06:55:00,2025-01-01 07:40:00,0,10,0.007242052,0.016955720726400614,-0.009713668841868639,0,cpu,5,0.009279679,0.0053902334,0.0077651637,0.004931482,0.008843703,error 0.007242 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,84,2025-01-01 07:00:00,2025-01-01 07:45:00,0,10,0.0073855584,0.016955720726400614,-0.009570162277668715,0,cpu,4,0.008719678,0.008046546,0.0056567295,0.006141524,0.008363316,error 0.007386 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,85,2025-01-01 07:05:00,2025-01-01 07:50:00,0,10,0.00875138,0.016955720726400614,-0.00820434046909213,0,errors,8,0.013421653,0.0073986994,0.0042102365,0.005054239,0.013672073,error 0.008751 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_3,86,2025-01-01 07:10:00,2025-01-01 07:55:00,0,10,0.0093199685,0.016955720726400614,-0.0076357522048056126,0,memory,8,0.009787474,0.013535502,0.004258066,0.007023163,0.011995639,error 0.009320 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_3,87,2025-01-01 07:15:00,2025-01-01 08:00:00,0,10,0.009565406,0.016955720726400614,-0.007390315178781748,0,memory,7,0.009366323,0.018779812,0.0039745634,0.005710491,0.009995842,error 0.009565 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_3,88,2025-01-01 07:20:00,2025-01-01 08:05:00,0,10,0.010325526,0.016955720726400614,-0.006630194839090109,0,errors,6,0.010660687,0.014408019,0.0035125762,0.006805894,0.016240455,error 0.010326 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_3,89,2025-01-01 07:25:00,2025-01-01 08:10:00,0,10,0.010516193,0.016955720726400614,-0.006439527962356806,0,memory,5,0.01064398,0.015604195,0.005072093,0.006661375,0.014599326,error 0.010516 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,90,2025-01-01 07:30:00,2025-01-01 08:15:00,0,10,0.010176661,0.016955720726400614,-0.006779059302061796,0,memory,4,0.009855743,0.016444804,0.0067306114,0.0076514734,0.01020067,error 0.010177 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,91,2025-01-01 07:35:00,2025-01-01 08:20:00,0,10,0.010040786,0.016955720726400614,-0.006914934609085321,0,memory,3,0.00888641,0.017196761,0.006067544,0.007214612,0.0108386,error 0.010041 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,92,2025-01-01 07:40:00,2025-01-01 08:25:00,0,10,0.011084568,0.016955720726400614,-0.005871152970939875,0,memory,2,0.015496944,0.016981939,0.005737553,0.0075123124,0.009694079,error 0.011085 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,93,2025-01-01 07:45:00,2025-01-01 08:30:00,0,10,0.009429633,0.016955720726400614,-0.007526088040322065,0,memory,2,0.009533291,0.015716456,0.005871046,0.006947571,0.009079796,error 0.009430 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,94,2025-01-01 07:50:00,2025-01-01 08:35:00,0,10,0.0071791396,0.016955720726400614,-0.009776581078767776,0,memory,2,0.006765379,0.012942483,0.0059467377,0.00598558,0.004255522,error 0.007179 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,95,2025-01-01 07:55:00,2025-01-01 08:40:00,0,10,0.007415983,0.016955720726400614,-0.009539737831801176,0,memory,1,0.0067670234,0.013610704,0.006102102,0.005226412,0.005373674,error 0.007416 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,96,2025-01-01 08:00:00,2025-01-01 08:45:00,0,10,0.007373267,0.016955720726400614,-0.00958245387300849,0,cpu,9,0.010887669,0.008001403,0.0053726323,0.0084331045,0.0041715303,error 0.007373 stayed below threshold 0.016956; highest contribution from cpu at window step 9
dev_3,97,2025-01-01 08:05:00,2025-01-01 08:50:00,0,10,0.006686275,0.016955720726400614,-0.010269445832818747,0,cpu,8,0.010567894,0.0070442557,0.004863144,0.008108021,0.00284806,error 0.006686 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,98,2025-01-01 08:10:00,2025-01-01 08:55:00,0,10,0.006684749,0.016955720726400614,-0.010270971804857254,0,cpu,7,0.011258991,0.0071315607,0.0041396245,0.00825846,0.0026351078,error 0.006685 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,99,2025-01-01 08:15:00,2025-01-01 09:00:00,0,10,0.0068525886,0.016955720726400614,-0.010103132110089064,0,cpu,6,0.011576323,0.0067006103,0.0034471247,0.010318777,0.002220109,error 0.006853 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_3,100,2025-01-01 08:20:00,2025-01-01 09:05:00,0,10,0.006111656,0.016955720726400614,-0.010844064876437187,0,cpu,5,0.010863295,0.0053430884,0.0041365284,0.008193638,0.0020217279,error 0.006112 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_3,101,2025-01-01 08:25:00,2025-01-01 09:10:00,0,10,0.0056014867,0.016955720726400614,-0.0113542340695858,0,out_octets,4,0.0075931353,0.0053282077,0.0056368643,0.0076025412,0.0018466826,error 0.005601 stayed below threshold 0.016956; highest contribution from out_octets at window step 4
dev_3,102,2025-01-01 08:30:00,2025-01-01 09:15:00,0,10,0.0065074926,0.016955720726400614,-0.010448228102177382,0,out_octets,3,0.007837778,0.0076396046,0.003748412,0.011890757,0.0014209126,error 0.006507 stayed below threshold 0.016956; highest contribution from out_octets at window step 3
dev_3,103,2025-01-01 08:35:00,2025-01-01 09:20:00,0,10,0.006200818,0.016955720726400614,-0.010754902847111225,0,out_octets,2,0.0057894904,0.007123474,0.0031737373,0.013392709,0.0015246791,error 0.006201 stayed below threshold 0.016956; highest contribution from out_octets at window step 2
dev_3,104,2025-01-01 08:40:00,2025-01-01 09:25:00,0,10,0.0066825,0.016955720726400614,-0.01027322094887495,0,out_octets,1,0.00669652,0.007432206,0.004458307,0.011958473,0.002866992,error 0.006682 stayed below threshold 0.016956; highest contribution from out_octets at window step 1
dev_3,105,2025-01-01 08:45:00,2025-01-01 09:30:00,0,10,0.006245422,0.016955720726400614,-0.010710298549383879,0,out_octets,0,0.0074467184,0.0051139165,0.0052197846,0.010048955,0.0033977355,error 0.006245 stayed below threshold 0.016956; highest contribution from out_octets at window step 0
dev_3,106,2025-01-01 08:50:00,2025-01-01 09:35:00,0,10,0.0048999037,0.016955720726400614,-0.012055817060172558,0,out_octets,7,0.0033801137,0.003404636,0.004031669,0.00970924,0.0039738617,error 0.004900 stayed below threshold 0.016956; highest contribution from out_octets at window step 7
dev_3,107,2025-01-01 08:55:00,2025-01-01 09:40:00,0,10,0.0059459507,0.016955720726400614,-0.011009769979864359,0,out_octets,8,0.0063902303,0.004987975,0.0037639854,0.009818554,0.0047690114,error 0.005946 stayed below threshold 0.016956; highest contribution from out_octets at window step 8
dev_3,108,2025-01-01 09:00:00,2025-01-01 09:45:00,0,10,0.005748327,0.016955720726400614,-0.01120739383623004,0,out_octets,7,0.005412993,0.004823023,0.0036313746,0.010142364,0.0047318772,error 0.005748 stayed below threshold 0.016956; highest contribution from out_octets at window step 7
dev_3,109,2025-01-01 09:05:00,2025-01-01 09:50:00,0,10,0.0069924686,0.016955720726400614,-0.009963252115994692,0,out_octets,0,0.0072206846,0.0058145765,0.001933779,0.012623635,0.0073696673,error 0.006992 stayed below threshold 0.016956; highest contribution from out_octets at window step 0
dev_3,110,2025-01-01 09:10:00,2025-01-01 09:55:00,0,10,0.007188816,0.016955720726400614,-0.009766904637217522,0,errors,8,0.007163667,0.008741591,0.001445164,0.0081676,0.010426057,error 0.007189 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_3,111,2025-01-01 09:15:00,2025-01-01 10:00:00,0,10,0.008152277,0.016955720726400614,-0.008803443517535925,0,memory,7,0.007555153,0.015025979,0.00216501,0.006286899,0.009728345,error 0.008152 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_3,112,2025-01-01 09:20:00,2025-01-01 10:05:00,0,10,0.011363022,0.016955720726400614,-0.005592698697000742,0,memory,6,0.016101066,0.017896485,0.0017314336,0.007453397,0.013632732,error 0.011363 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_3,113,2025-01-01 09:25:00,2025-01-01 10:10:00,0,10,0.011949868,0.016955720726400614,-0.005005852784961462,0,memory,6,0.0144395735,0.02077125,0.0031431895,0.00652513,0.014870192,error 0.011950 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_3,114,2025-01-01 09:30:00,2025-01-01 10:15:00,0,10,0.010821123,0.016955720726400614,-0.006134598050266504,0,cpu,7,0.015869316,0.015220237,0.002802379,0.0060726157,0.014141066,error 0.010821 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,115,2025-01-01 09:35:00,2025-01-01 10:20:00,0,10,0.011954538,0.016955720726400614,-0.00500118313357234,0,memory,6,0.017059026,0.018280098,0.0026470874,0.0054711746,0.0163153,error 0.011955 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_3,116,2025-01-01 09:40:00,2025-01-01 10:25:00,0,10,0.011593778,0.016955720726400614,-0.005361943040043116,0,memory,5,0.015922997,0.018039444,0.002736701,0.006801865,0.01446788,error 0.011594 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,117,2025-01-01 09:45:00,2025-01-01 10:30:00,0,10,0.011272885,0.016955720726400614,-0.005682835821062326,0,cpu,4,0.016023083,0.015631156,0.0036878474,0.0067185434,0.014303793,error 0.011273 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,118,2025-01-01 09:50:00,2025-01-01 10:35:00,0,10,0.011464614,0.016955720726400614,-0.005491106305271387,0,memory,3,0.016404506,0.017211286,0.003953054,0.00620892,0.013545306,error 0.011465 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,119,2025-01-01 09:55:00,2025-01-01 10:40:00,0,10,0.008779295,0.016955720726400614,-0.008176425937563181,0,memory,2,0.011942483,0.012160127,0.004428173,0.003954693,0.011410998,error 0.008779 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,120,2025-01-01 10:00:00,2025-01-01 10:45:00,0,10,0.010466214,0.016955720726400614,-0.006489506457000971,0,memory,8,0.013672531,0.01847852,0.005202639,0.0031474517,0.01182993,error 0.010466 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_3,121,2025-01-01 10:05:00,2025-01-01 10:50:00,0,10,0.009841547,0.016955720726400614,-0.007114173378795385,0,memory,7,0.0128094405,0.018333502,0.005991898,0.0034513816,0.008621513,error 0.009842 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_3,122,2025-01-01 10:10:00,2025-01-01 10:55:00,0,10,0.008486862,0.016955720726400614,-0.008468858432024717,0,memory,6,0.009257385,0.017208388,0.006103122,0.0036194543,0.0062459605,error 0.008487 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_3,123,2025-01-01 10:15:00,2025-01-01 11:00:00,0,10,0.008020417,0.016955720726400614,-0.008935303892940283,0,memory,5,0.008992567,0.01582762,0.0064498642,0.004606617,0.004225418,error 0.008020 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,124,2025-01-01 10:20:00,2025-01-01 11:05:00,0,10,0.007961459,0.016955720726400614,-0.008994261268526316,0,memory,4,0.008598702,0.016429584,0.007111639,0.0046908944,0.0029764778,error 0.007961 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,125,2025-01-01 10:25:00,2025-01-01 11:10:00,0,10,0.007879241,0.016955720726400614,-0.009076479356735945,0,memory,4,0.008983113,0.01663005,0.0072123683,0.0043161176,0.0022545545,error 0.007879 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,126,2025-01-01 10:30:00,2025-01-01 11:15:00,0,10,0.0075652963,0.016955720726400614,-0.009390424471348524,0,memory,3,0.006928742,0.015452328,0.006970234,0.004593013,0.0038821648,error 0.007565 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,127,2025-01-01 10:35:00,2025-01-01 11:20:00,0,10,0.009245869,0.016955720726400614,-0.0077098519541323185,0,memory,2,0.012505047,0.016716294,0.008512488,0.004702188,0.0037933297,error 0.009246 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,128,2025-01-01 10:40:00,2025-01-01 11:25:00,0,10,0.010439094,0.016955720726400614,-0.006516626570373774,0,memory,1,0.012868193,0.016626235,0.010215207,0.0047397306,0.0077460995,error 0.010439 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,129,2025-01-01 10:45:00,2025-01-01 11:30:00,0,10,0.008609089,0.016955720726400614,-0.008346631657332182,0,memory,5,0.008651827,0.012672561,0.01008057,0.0027562524,0.008884234,error 0.008609 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,130,2025-01-01 10:50:00,2025-01-01 11:35:00,0,10,0.008412331,0.016955720726400614,-0.00854338938370347,0,memory,4,0.011086944,0.011811153,0.0060261027,0.0027996525,0.010337807,error 0.008412 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,131,2025-01-01 10:55:00,2025-01-01 11:40:00,0,10,0.009243984,0.016955720726400614,-0.00771173695102334,0,errors,6,0.012674439,0.010567805,0.006551317,0.0035204757,0.012905883,error 0.009244 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_3,132,2025-01-01 11:00:00,2025-01-01 11:45:00,0,10,0.008926133,0.016955720726400614,-0.008029588032513857,0,memory,5,0.011647093,0.01246695,0.0049493327,0.0038033512,0.01176394,error 0.008926 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,133,2025-01-01 11:05:00,2025-01-01 11:50:00,0,10,0.0092238095,0.016955720726400614,-0.007731911260634661,0,cpu,4,0.013619207,0.012956463,0.0051486446,0.003018238,0.011376495,error 0.009224 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,134,2025-01-01 11:10:00,2025-01-01 11:55:00,0,10,0.008925939,0.016955720726400614,-0.008029781747609377,0,cpu,3,0.016794521,0.007867721,0.004610031,0.0024963256,0.012861088,error 0.008926 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_3,135,2025-01-01 11:15:00,2025-01-01 12:00:00,0,10,0.009702249,0.016955720726400614,-0.0072534712962806225,0,cpu,2,0.018149497,0.0089858025,0.004088836,0.0023841865,0.014902927,error 0.009702 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_3,136,2025-01-01 11:20:00,2025-01-01 12:05:00,0,10,0.00978543,0.016955720726400614,-0.007170291151851416,0,cpu,8,0.019063158,0.012266312,0.0046454957,0.002653615,0.010298568,error 0.009785 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,137,2025-01-01 11:25:00,2025-01-01 12:10:00,0,10,0.0113889035,0.016955720726400614,-0.005566817242652178,0,cpu,7,0.023427038,0.018246826,0.0043667103,0.0030917851,0.007812158,error 0.011389 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_3,138,2025-01-01 11:30:00,2025-01-01 12:15:00,0,10,0.010620063,0.016955720726400614,-0.0063356575556099415,0,cpu,8,0.02247912,0.02078604,0.004156542,0.0030142155,0.0026643977,error 0.010620 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_3,139,2025-01-01 11:35:00,2025-01-01 12:20:00,0,10,0.0101566445,0.016955720726400614,-0.006799076218158007,0,memory,7,0.018266778,0.0220991,0.004189889,0.003365077,0.0028623745,error 0.010157 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_3,140,2025-01-01 11:40:00,2025-01-01 12:25:00,0,10,0.010469644,0.016955720726400614,-0.006486076395958662,0,memory,6,0.01911245,0.022790719,0.0042026145,0.0035893482,0.0026530928,error 0.010470 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_3,141,2025-01-01 11:45:00,2025-01-01 12:30:00,0,10,0.009355604,0.016955720726400614,-0.0076001170091331005,0,memory,5,0.016991796,0.02117069,0.0038331598,0.0031916902,0.0015906813,error 0.009356 stayed below threshold 0.016956; highest contribution from memory at window step 5
dev_3,142,2025-01-01 11:50:00,2025-01-01 12:35:00,0,10,0.009443671,0.016955720726400614,-0.007512049283832312,0,memory,4,0.014133273,0.0230073,0.00426045,0.0045419545,0.0012753748,error 0.009444 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_3,143,2025-01-01 11:55:00,2025-01-01 12:40:00,0,10,0.009940711,0.016955720726400614,-0.007015009876340628,0,memory,3,0.015705986,0.023913661,0.0052089347,0.0035402502,0.0013347196,error 0.009941 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,144,2025-01-01 12:00:00,2025-01-01 12:45:00,0,10,0.009252124,0.016955720726400614,-0.007703597191721201,0,memory,2,0.015809866,0.01872525,0.0032562837,0.0032269608,0.005242263,error 0.009252 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,145,2025-01-01 12:05:00,2025-01-01 12:50:00,0,10,0.0068993107,0.016955720726400614,-0.010056409984827042,0,memory,1,0.011310946,0.0152959805,0.0017954037,0.0022855417,0.0038086814,error 0.006899 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,146,2025-01-01 12:10:00,2025-01-01 12:55:00,0,10,0.0070710587,0.016955720726400614,-0.009884661994874477,0,cpu,1,0.014192762,0.0126625225,0.0011785775,0.0022040834,0.005117346,error 0.007071 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_3,147,2025-01-01 12:15:00,2025-01-01 13:00:00,0,10,0.0047730813,0.016955720726400614,-0.012182639446109533,0,cpu,4,0.009776318,0.0065725655,0.0011892798,0.0021875862,0.004139657,error 0.004773 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_3,148,2025-01-01 12:20:00,2025-01-01 13:05:00,0,10,0.004162984,0.016955720726400614,-0.012792736757546663,0,memory,3,0.0058774697,0.0072281873,0.00090713706,0.002699954,0.004102172,error 0.004163 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_3,149,2025-01-01 12:25:00,2025-01-01 13:10:00,0,10,0.004477309,0.016955720726400614,-0.01247841166332364,0,memory,2,0.006674976,0.0076786363,0.0010856965,0.0029982699,0.003948969,error 0.004477 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,150,2025-01-01 12:30:00,2025-01-01 13:15:00,0,10,0.0039706673,0.016955720726400614,-0.012985053472220898,0,memory,2,0.0060118935,0.0074367165,0.0014166525,0.001055842,0.0039322325,error 0.003971 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_3,151,2025-01-01 12:35:00,2025-01-01 13:20:00,0,10,0.004048964,0.016955720726400614,-0.012906756717711687,0,memory,1,0.0055784723,0.00856016,0.0011140119,0.0016568194,0.0033353553,error 0.004049 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_3,152,2025-01-01 12:40:00,2025-01-01 13:25:00,0,10,0.003777903,0.016955720726400614,-0.013177817687392235,0,cpu,9,0.0060257004,0.0029158352,0.0018058948,0.0033248942,0.004817191,error 0.003778 stayed below threshold 0.016956; highest contribution from cpu at window step 9
